"","Plot.ID","Year","DOY","HoyeTaxon","CatchID","Plot_A","Plot_B","Plot_C","Plot_D","Plot_E","Plot_F","Plot_G","Plot_H","Days.A","Days.B","Days.C","Days.D","Days.E","Days.F","Days.G","Days.H","UnitID","TrapDays","TotalCatch1","CatchPerTrapDay","plot_id"
"13698","Art4","2010","217","Bombus","Art4_2010_217_Bombus",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_217",28,0,0,4
"13699","Art4","2010","217","Chironomidae","Art4_2010_217_Chironomidae",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_217",28,0,0,4
"13700","Art4","2010","217","Coccoidea","Art4_2010_217_Coccoidea",0,0,1,2,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_217",28,3,0.107142857142857,4
"13701","Art4","2010","217","Collembola","Art4_2010_217_Collembola",7,6,7,9,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_217",28,29,1.03571428571429,4
"13702","Art4","2010","217","Culicidae","Art4_2010_217_Culicidae",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_217",28,0,0,4
"13703","Art4","2010","217","Ichneumonidae","Art4_2010_217_Ichneumonidae",0,0,3,1,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_217",28,4,0.142857142857143,4
"13704","Art4","2010","217","Linyphiidae","Art4_2010_217_Linyphiidae",0,0,1,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_217",28,1,0.0357142857142857,4
"13705","Art4","2010","217","Muscidae","Art4_2010_217_Muscidae",14,2,12,1,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_217",28,29,1.03571428571429,4
"13706","Art4","2010","217","Nymphalidae","Art4_2010_217_Nymphalidae",0,0,2,1,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_217",28,3,0.107142857142857,4
"13707","Art4","2010","217","Phoridae","Art4_2010_217_Phoridae",6,1,0,2,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_217",28,9,0.321428571428571,4
"13708","Art4","2010","217","Sciaridae","Art4_2010_217_Sciaridae",1,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_217",28,1,0.0357142857142857,4
"13709","Art4","2010","223","Bombus","Art4_2010_223_Bombus",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_223",28,0,0,4
"13710","Art4","2010","223","Chironomidae","Art4_2010_223_Chironomidae",0,0,1,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_223",28,1,0.0357142857142857,4
"13711","Art4","2010","223","Coccoidea","Art4_2010_223_Coccoidea",1,1,1,2,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_223",28,5,0.178571428571429,4
"13712","Art4","2010","223","Collembola","Art4_2010_223_Collembola",6,2,2,4,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_223",28,14,0.5,4
"13713","Art4","2010","223","Culicidae","Art4_2010_223_Culicidae",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_223",28,0,0,4
"13714","Art4","2010","223","Ichneumonidae","Art4_2010_223_Ichneumonidae",1,0,1,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_223",28,2,0.0714285714285714,4
"13715","Art4","2010","223","Linyphiidae","Art4_2010_223_Linyphiidae",0,0,0,2,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_223",28,2,0.0714285714285714,4
"13716","Art4","2010","223","Muscidae","Art4_2010_223_Muscidae",0,2,1,2,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_223",28,5,0.178571428571429,4
"13717","Art4","2010","223","Nymphalidae","Art4_2010_223_Nymphalidae",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_223",28,0,0,4
"13718","Art4","2010","223","Phoridae","Art4_2010_223_Phoridae",3,0,9,1,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_223",28,13,0.464285714285714,4
"13719","Art4","2010","223","Sciaridae","Art4_2010_223_Sciaridae",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_223",28,0,0,4
"13720","Art4","2010","230","Bombus","Art4_2010_230_Bombus",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_230",28,0,0,4
"13721","Art4","2010","230","Chironomidae","Art4_2010_230_Chironomidae",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_230",28,0,0,4
"13722","Art4","2010","230","Coccoidea","Art4_2010_230_Coccoidea",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_230",28,0,0,4
"13723","Art4","2010","230","Collembola","Art4_2010_230_Collembola",9,18,4,12,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_230",28,43,1.53571428571429,4
"13724","Art4","2010","230","Culicidae","Art4_2010_230_Culicidae",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_230",28,0,0,4
"13725","Art4","2010","230","Ichneumonidae","Art4_2010_230_Ichneumonidae",1,1,1,2,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_230",28,5,0.178571428571429,4
"13726","Art4","2010","230","Linyphiidae","Art4_2010_230_Linyphiidae",1,1,0,2,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_230",28,4,0.142857142857143,4
"13727","Art4","2010","230","Muscidae","Art4_2010_230_Muscidae",1,0,4,3,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_230",28,8,0.285714285714286,4
"13728","Art4","2010","230","Nymphalidae","Art4_2010_230_Nymphalidae",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_230",28,0,0,4
"13729","Art4","2010","230","Phoridae","Art4_2010_230_Phoridae",135,2,0,1,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_230",28,138,4.92857142857143,4
"13730","Art4","2010","230","Sciaridae","Art4_2010_230_Sciaridae",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_230",28,0,0,4
"13731","Art4","2010","237","Bombus","Art4_2010_237_Bombus",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_237",28,0,0,4
"13732","Art4","2010","237","Chironomidae","Art4_2010_237_Chironomidae",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_237",28,0,0,4
"13733","Art4","2010","237","Coccoidea","Art4_2010_237_Coccoidea",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_237",28,0,0,4
"13734","Art4","2010","237","Collembola","Art4_2010_237_Collembola",9,13,2,2,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_237",28,26,0.928571428571429,4
"13735","Art4","2010","237","Culicidae","Art4_2010_237_Culicidae",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_237",28,0,0,4
"13736","Art4","2010","237","Ichneumonidae","Art4_2010_237_Ichneumonidae",1,1,1,2,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_237",28,5,0.178571428571429,4
"13737","Art4","2010","237","Linyphiidae","Art4_2010_237_Linyphiidae",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_237",28,0,0,4
"13738","Art4","2010","237","Muscidae","Art4_2010_237_Muscidae",1,0,3,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_237",28,4,0.142857142857143,4
"13739","Art4","2010","237","Nymphalidae","Art4_2010_237_Nymphalidae",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_237",28,0,0,4
"13740","Art4","2010","237","Phoridae","Art4_2010_237_Phoridae",2,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_237",28,2,0.0714285714285714,4
"13741","Art4","2010","237","Sciaridae","Art4_2010_237_Sciaridae",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2010_237",28,0,0,4
"13742","Art4","2011","161","Collembola","Art4_2011_161_Collembola",7,5,0,14,0,0,0,0,4,4,0,4,0,0,0,0,"Art4_2011_161",12,26,2.16666666666667,4
"13743","Art4","2011","161","Linyphiidae","Art4_2011_161_Linyphiidae",2,2,0,1,0,0,0,0,4,4,0,4,0,0,0,0,"Art4_2011_161",12,5,0.416666666666667,4
"13744","Art4","2011","161","Muscidae","Art4_2011_161_Muscidae",5,0,0,1,0,0,0,0,4,4,0,4,0,0,0,0,"Art4_2011_161",12,6,0.5,4
"13745","Art4","2011","168","Coccoidea","Art4_2011_168_Coccoidea",0,0,2,1,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_168",28,3,0.107142857142857,4
"13746","Art4","2011","168","Collembola","Art4_2011_168_Collembola",17,27,10,10,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_168",28,64,2.28571428571429,4
"13747","Art4","2011","168","Linyphiidae","Art4_2011_168_Linyphiidae",1,0,2,2,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_168",28,5,0.178571428571429,4
"13748","Art4","2011","168","Muscidae","Art4_2011_168_Muscidae",4,5,1,8,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_168",28,18,0.642857142857143,4
"13749","Art4","2011","175","Chironomidae","Art4_2011_175_Chironomidae",3,3,1,2,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_175",28,9,0.321428571428571,4
"13750","Art4","2011","175","Coccoidea","Art4_2011_175_Coccoidea",1,0,1,3,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_175",28,5,0.178571428571429,4
"13751","Art4","2011","175","Collembola","Art4_2011_175_Collembola",75,41,55,43,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_175",28,214,7.64285714285714,4
"13752","Art4","2011","175","Linyphiidae","Art4_2011_175_Linyphiidae",0,0,1,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_175",28,1,0.0357142857142857,4
"13753","Art4","2011","175","Muscidae","Art4_2011_175_Muscidae",34,34,28,32,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_175",28,128,4.57142857142857,4
"13754","Art4","2011","175","Sciaridae","Art4_2011_175_Sciaridae",0,0,0,2,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_175",28,2,0.0714285714285714,4
"13755","Art4","2011","182","Chironomidae","Art4_2011_182_Chironomidae",7,4,10,7,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_182",28,28,1,4
"13756","Art4","2011","182","Coccoidea","Art4_2011_182_Coccoidea",0,2,1,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_182",28,3,0.107142857142857,4
"13757","Art4","2011","182","Collembola","Art4_2011_182_Collembola",66,81,104,63,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_182",28,314,11.2142857142857,4
"13758","Art4","2011","182","Culicidae","Art4_2011_182_Culicidae",0,1,1,1,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_182",28,3,0.107142857142857,4
"13759","Art4","2011","182","Ichneumonidae","Art4_2011_182_Ichneumonidae",1,0,0,1,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_182",28,2,0.0714285714285714,4
"13760","Art4","2011","182","Linyphiidae","Art4_2011_182_Linyphiidae",0,0,0,3,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_182",28,3,0.107142857142857,4
"13761","Art4","2011","182","Muscidae","Art4_2011_182_Muscidae",64,51,42,35,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_182",28,192,6.85714285714286,4
"13762","Art4","2011","182","Sciaridae","Art4_2011_182_Sciaridae",0,2,0,1,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_182",28,3,0.107142857142857,4
"13763","Art4","2011","189","Chironomidae","Art4_2011_189_Chironomidae",7,9,2,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_189",28,18,0.642857142857143,4
"13764","Art4","2011","189","Coccoidea","Art4_2011_189_Coccoidea",1,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_189",28,1,0.0357142857142857,4
"13765","Art4","2011","189","Collembola","Art4_2011_189_Collembola",33,38,55,79,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_189",28,205,7.32142857142857,4
"13766","Art4","2011","189","Ichneumonidae","Art4_2011_189_Ichneumonidae",4,1,0,1,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_189",28,6,0.214285714285714,4
"13767","Art4","2011","189","Linyphiidae","Art4_2011_189_Linyphiidae",0,0,1,1,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_189",28,2,0.0714285714285714,4
"13768","Art4","2011","189","Muscidae","Art4_2011_189_Muscidae",33,55,22,24,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_189",28,134,4.78571428571429,4
"13769","Art4","2011","189","Sciaridae","Art4_2011_189_Sciaridae",3,1,2,2,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_189",28,8,0.285714285714286,4
"13770","Art4","2011","195","Chironomidae","Art4_2011_195_Chironomidae",3,2,2,0,0,0,0,0,6,6,6,6,0,0,0,0,"Art4_2011_195",24,7,0.291666666666667,4
"13771","Art4","2011","195","Coccoidea","Art4_2011_195_Coccoidea",0,1,1,0,0,0,0,0,6,6,6,6,0,0,0,0,"Art4_2011_195",24,2,0.0833333333333333,4
"13772","Art4","2011","195","Collembola","Art4_2011_195_Collembola",11,9,10,10,0,0,0,0,6,6,6,6,0,0,0,0,"Art4_2011_195",24,40,1.66666666666667,4
"13773","Art4","2011","195","Ichneumonidae","Art4_2011_195_Ichneumonidae",1,0,0,1,0,0,0,0,6,6,6,6,0,0,0,0,"Art4_2011_195",24,2,0.0833333333333333,4
"13774","Art4","2011","195","Linyphiidae","Art4_2011_195_Linyphiidae",0,1,0,0,0,0,0,0,6,6,6,6,0,0,0,0,"Art4_2011_195",24,1,0.0416666666666667,4
"13775","Art4","2011","195","Muscidae","Art4_2011_195_Muscidae",17,19,16,20,0,0,0,0,6,6,6,6,0,0,0,0,"Art4_2011_195",24,72,3,4
"13776","Art4","2011","195","Nymphalidae","Art4_2011_195_Nymphalidae",0,1,0,0,0,0,0,0,6,6,6,6,0,0,0,0,"Art4_2011_195",24,1,0.0416666666666667,4
"13777","Art4","2011","195","Phoridae","Art4_2011_195_Phoridae",0,1,0,1,0,0,0,0,6,6,6,6,0,0,0,0,"Art4_2011_195",24,2,0.0833333333333333,4
"13778","Art4","2011","195","Sciaridae","Art4_2011_195_Sciaridae",13,1,1,1,0,0,0,0,6,6,6,6,0,0,0,0,"Art4_2011_195",24,16,0.666666666666667,4
"13779","Art4","2011","203","Chironomidae","Art4_2011_203_Chironomidae",0,0,3,0,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_203",32,3,0.09375,4
"13780","Art4","2011","203","Coccoidea","Art4_2011_203_Coccoidea",0,1,1,0,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_203",32,2,0.0625,4
"13781","Art4","2011","203","Collembola","Art4_2011_203_Collembola",1,0,2,0,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_203",32,3,0.09375,4
"13782","Art4","2011","203","Ichneumonidae","Art4_2011_203_Ichneumonidae",2,2,1,2,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_203",32,7,0.21875,4
"13783","Art4","2011","203","Linyphiidae","Art4_2011_203_Linyphiidae",0,0,1,1,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_203",32,2,0.0625,4
"13784","Art4","2011","203","Muscidae","Art4_2011_203_Muscidae",3,4,4,5,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_203",32,16,0.5,4
"13785","Art4","2011","203","Nymphalidae","Art4_2011_203_Nymphalidae",0,1,1,1,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_203",32,3,0.09375,4
"13786","Art4","2011","203","Phoridae","Art4_2011_203_Phoridae",5,2,0,3,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_203",32,10,0.3125,4
"13787","Art4","2011","203","Sciaridae","Art4_2011_203_Sciaridae",2,3,0,3,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_203",32,8,0.25,4
"13788","Art4","2011","210","Chironomidae","Art4_2011_210_Chironomidae",0,1,1,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_210",28,2,0.0714285714285714,4
"13789","Art4","2011","210","Coccoidea","Art4_2011_210_Coccoidea",0,1,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_210",28,1,0.0357142857142857,4
"13790","Art4","2011","210","Collembola","Art4_2011_210_Collembola",13,23,31,26,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_210",28,93,3.32142857142857,4
"13791","Art4","2011","210","Ichneumonidae","Art4_2011_210_Ichneumonidae",2,0,2,2,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_210",28,6,0.214285714285714,4
"13792","Art4","2011","210","Linyphiidae","Art4_2011_210_Linyphiidae",0,0,0,4,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_210",28,4,0.142857142857143,4
"13793","Art4","2011","210","Muscidae","Art4_2011_210_Muscidae",2,0,3,3,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_210",28,8,0.285714285714286,4
"13794","Art4","2011","210","Phoridae","Art4_2011_210_Phoridae",3,2,1,2,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_210",28,8,0.285714285714286,4
"13795","Art4","2011","210","Sciaridae","Art4_2011_210_Sciaridae",1,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2011_210",28,1,0.0357142857142857,4
"13796","Art4","2011","218","Bombus","Art4_2011_218_Bombus",0,0,0,3,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_218",32,3,0.09375,4
"13797","Art4","2011","218","Chironomidae","Art4_2011_218_Chironomidae",1,0,0,0,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_218",32,1,0.03125,4
"13798","Art4","2011","218","Collembola","Art4_2011_218_Collembola",3,3,4,3,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_218",32,13,0.40625,4
"13799","Art4","2011","218","Ichneumonidae","Art4_2011_218_Ichneumonidae",0,0,2,2,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_218",32,4,0.125,4
"13800","Art4","2011","218","Linyphiidae","Art4_2011_218_Linyphiidae",1,0,0,1,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_218",32,2,0.0625,4
"13801","Art4","2011","218","Muscidae","Art4_2011_218_Muscidae",3,4,6,8,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_218",32,21,0.65625,4
"13802","Art4","2011","218","Nymphalidae","Art4_2011_218_Nymphalidae",0,0,0,1,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_218",32,1,0.03125,4
"13803","Art4","2011","218","Phoridae","Art4_2011_218_Phoridae",15,3,0,5,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_218",32,23,0.71875,4
"13804","Art4","2011","218","Sciaridae","Art4_2011_218_Sciaridae",0,1,0,0,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_218",32,1,0.03125,4
"13805","Art4","2011","224","Coccoidea","Art4_2011_224_Coccoidea",0,2,0,0,0,0,0,0,6,6,6,6,0,0,0,0,"Art4_2011_224",24,2,0.0833333333333333,4
"13806","Art4","2011","224","Collembola","Art4_2011_224_Collembola",0,1,1,1,0,0,0,0,6,6,6,6,0,0,0,0,"Art4_2011_224",24,3,0.125,4
"13807","Art4","2011","224","Ichneumonidae","Art4_2011_224_Ichneumonidae",1,2,2,3,0,0,0,0,6,6,6,6,0,0,0,0,"Art4_2011_224",24,8,0.333333333333333,4
"13808","Art4","2011","224","Muscidae","Art4_2011_224_Muscidae",4,3,2,4,0,0,0,0,6,6,6,6,0,0,0,0,"Art4_2011_224",24,13,0.541666666666667,4
"13809","Art4","2011","224","Phoridae","Art4_2011_224_Phoridae",3,4,1,0,0,0,0,0,6,6,6,6,0,0,0,0,"Art4_2011_224",24,8,0.333333333333333,4
"13810","Art4","2011","228","Collembola","Art4_2011_228_Collembola",1,1,2,0,0,0,0,0,4,4,4,4,0,0,0,0,"Art4_2011_228",16,4,0.25,4
"13811","Art4","2011","228","Ichneumonidae","Art4_2011_228_Ichneumonidae",0,0,1,1,0,0,0,0,4,4,4,4,0,0,0,0,"Art4_2011_228",16,2,0.125,4
"13812","Art4","2011","228","Linyphiidae","Art4_2011_228_Linyphiidae",0,0,0,2,0,0,0,0,4,4,4,4,0,0,0,0,"Art4_2011_228",16,2,0.125,4
"13813","Art4","2011","228","Muscidae","Art4_2011_228_Muscidae",1,0,1,0,0,0,0,0,4,4,4,4,0,0,0,0,"Art4_2011_228",16,2,0.125,4
"13814","Art4","2011","228","Phoridae","Art4_2011_228_Phoridae",3,2,2,0,0,0,0,0,4,4,4,4,0,0,0,0,"Art4_2011_228",16,7,0.4375,4
"13815","Art4","2011","237","Chironomidae","Art4_2011_237_Chironomidae",1,2,0,1,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_237",32,4,0.125,4
"13816","Art4","2011","237","Coccoidea","Art4_2011_237_Coccoidea",1,0,0,0,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_237",32,1,0.03125,4
"13817","Art4","2011","237","Collembola","Art4_2011_237_Collembola",8,13,21,32,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_237",32,74,2.3125,4
"13818","Art4","2011","237","Ichneumonidae","Art4_2011_237_Ichneumonidae",3,0,1,0,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_237",32,4,0.125,4
"13819","Art4","2011","237","Linyphiidae","Art4_2011_237_Linyphiidae",3,4,0,2,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_237",32,9,0.28125,4
"13820","Art4","2011","237","Muscidae","Art4_2011_237_Muscidae",8,4,3,3,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_237",32,18,0.5625,4
"13821","Art4","2011","237","Phoridae","Art4_2011_237_Phoridae",2,2,1,1,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2011_237",32,6,0.1875,4
"13822","Art4","2012","183","Bombus","Art4_2012_183_Bombus",0,0,0,0,0,0,0,0,6,3,3,3,0,0,0,0,"Art4_2012_183",15,0,0,4
"13823","Art4","2012","183","Chironomidae","Art4_2012_183_Chironomidae",0,0,0,0,0,0,0,0,6,3,3,3,0,0,0,0,"Art4_2012_183",15,0,0,4
"13824","Art4","2012","183","Coccoidea","Art4_2012_183_Coccoidea",0,0,0,0,0,0,0,0,6,3,3,3,0,0,0,0,"Art4_2012_183",15,0,0,4
"13825","Art4","2012","183","Collembola","Art4_2012_183_Collembola",17,9,13,12,0,0,0,0,6,3,3,3,0,0,0,0,"Art4_2012_183",15,51,3.4,4
"13826","Art4","2012","183","Culicidae","Art4_2012_183_Culicidae",0,0,0,0,0,0,0,0,6,3,3,3,0,0,0,0,"Art4_2012_183",15,0,0,4
"13827","Art4","2012","183","Ichneumonidae","Art4_2012_183_Ichneumonidae",0,0,0,0,0,0,0,0,6,3,3,3,0,0,0,0,"Art4_2012_183",15,0,0,4
"13828","Art4","2012","183","Linyphiidae","Art4_2012_183_Linyphiidae",0,0,1,1,0,0,0,0,6,3,3,3,0,0,0,0,"Art4_2012_183",15,2,0.133333333333333,4
"13829","Art4","2012","183","Muscidae","Art4_2012_183_Muscidae",3,2,0,2,0,0,0,0,6,3,3,3,0,0,0,0,"Art4_2012_183",15,7,0.466666666666667,4
"13830","Art4","2012","183","Nymphalidae","Art4_2012_183_Nymphalidae",0,0,0,0,0,0,0,0,6,3,3,3,0,0,0,0,"Art4_2012_183",15,0,0,4
"13831","Art4","2012","183","Phoridae","Art4_2012_183_Phoridae",0,0,0,0,0,0,0,0,6,3,3,3,0,0,0,0,"Art4_2012_183",15,0,0,4
"13832","Art4","2012","183","Sciaridae","Art4_2012_183_Sciaridae",0,0,0,0,0,0,0,0,6,3,3,3,0,0,0,0,"Art4_2012_183",15,0,0,4
"13833","Art4","2012","190","Bombus","Art4_2012_190_Bombus",0,0,0,1,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2012_190",28,1,0.0357142857142857,4
"13834","Art4","2012","190","Chironomidae","Art4_2012_190_Chironomidae",1,1,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2012_190",28,2,0.0714285714285714,4
"13835","Art4","2012","190","Coccoidea","Art4_2012_190_Coccoidea",0,1,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2012_190",28,1,0.0357142857142857,4
"13836","Art4","2012","190","Collembola","Art4_2012_190_Collembola",15,19,44,28,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2012_190",28,106,3.78571428571429,4
"13837","Art4","2012","190","Culicidae","Art4_2012_190_Culicidae",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2012_190",28,0,0,4
"13838","Art4","2012","190","Ichneumonidae","Art4_2012_190_Ichneumonidae",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2012_190",28,0,0,4
"13839","Art4","2012","190","Linyphiidae","Art4_2012_190_Linyphiidae",1,0,1,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2012_190",28,2,0.0714285714285714,4
"13840","Art4","2012","190","Muscidae","Art4_2012_190_Muscidae",8,3,2,3,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2012_190",28,16,0.571428571428571,4
"13841","Art4","2012","190","Nymphalidae","Art4_2012_190_Nymphalidae",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2012_190",28,0,0,4
"13842","Art4","2012","190","Phoridae","Art4_2012_190_Phoridae",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2012_190",28,0,0,4
"13843","Art4","2012","190","Sciaridae","Art4_2012_190_Sciaridae",0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,"Art4_2012_190",28,0,0,4
"13844","Art4","2012","197","Bombus","Art4_2012_197_Bombus",1,0,0,0,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2012_197",32,1,0.03125,4
"13845","Art4","2012","197","Chironomidae","Art4_2012_197_Chironomidae",8,1,4,2,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2012_197",32,15,0.46875,4
"13846","Art4","2012","197","Coccoidea","Art4_2012_197_Coccoidea",0,0,1,0,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2012_197",32,1,0.03125,4
"13847","Art4","2012","197","Collembola","Art4_2012_197_Collembola",27,22,46,26,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2012_197",32,121,3.78125,4
"13848","Art4","2012","197","Culicidae","Art4_2012_197_Culicidae",0,1,0,1,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2012_197",32,2,0.0625,4
"13849","Art4","2012","197","Ichneumonidae","Art4_2012_197_Ichneumonidae",0,0,0,0,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2012_197",32,0,0,4
"13850","Art4","2012","197","Linyphiidae","Art4_2012_197_Linyphiidae",0,0,1,1,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2012_197",32,2,0.0625,4
"13851","Art4","2012","197","Muscidae","Art4_2012_197_Muscidae",35,23,32,30,0,0,0,0,8,8,8,8,0,0,0,0,"Art4_2012_197",32,120,3.75,4
