Date	Plot	Section	Buds	Flowers	Senescent	Field_remarks	General_remarks
2010-05-22	Sil1	C	0	0	0	No remarks	No remarks
2010-05-22	Sil1	D	2	0	0	No remarks	No remarks
2010-05-22	Sil2	A	0	0	0	No remarks	No remarks
2010-05-22	Sil2	B	0	0	0	No remarks	No remarks
2010-05-22	Sil2	C	0	0	0	No remarks	No remarks
2010-05-22	Sil2	D	0	0	0	No remarks	No remarks
2010-05-22	Sil3	A	0	0	0	No remarks	No remarks
2010-05-22	Sil3	B	0	0	0	No remarks	No remarks
2010-05-22	Sil3	C	0	0	0	No remarks	No remarks
2010-05-22	Sil3	D	0	0	0	No remarks	No remarks
2010-05-27	Sil1	A	4	0	0	No remarks	No remarks
2010-05-27	Sil1	B	0	0	0	No remarks	No remarks
2010-05-27	Sil1	C	0	0	0	No remarks	No remarks
2010-05-27	Sil1	D	3	0	0	No remarks	No remarks
2010-05-27	Sil2	A	0	0	0	No remarks	No remarks
2010-05-27	Sil2	B	0	0	0	No remarks	No remarks
2010-05-27	Sil2	C	0	0	0	No remarks	No remarks
2010-05-27	Sil2	D	0	0	0	No remarks	No remarks
2010-05-27	Sil3	A	0	0	0	No remarks	No remarks
2010-05-27	Sil3	B	0	0	0	No remarks	No remarks
2010-05-27	Sil3	C	0	0	0	No remarks	No remarks
2010-05-27	Sil3	D	0	0	0	No remarks	No remarks
2010-06-03	Sil1	A	34	0	0	No remarks	No remarks
2010-06-03	Sil1	B	2	0	0	No remarks	No remarks
2010-06-03	Sil1	C	0	0	0	No remarks	No remarks
2010-06-03	Sil1	D	3	0	0	No remarks	No remarks
2010-06-03	Sil2	A	0	0	0	No remarks	No remarks
2010-06-03	Sil2	B	0	0	0	No remarks	No remarks
2010-06-03	Sil2	C	0	0	0	No remarks	No remarks
2010-06-03	Sil2	D	0	0	0	No remarks	No remarks
2010-06-03	Sil3	A	0	0	0	No remarks	No remarks
2010-06-03	Sil3	B	0	0	0	No remarks	No remarks
2010-06-03	Sil3	C	0	0	0	No remarks	No remarks
2010-06-03	Sil3	D	0	0	0	No remarks	No remarks
2010-06-10	Sil1	A	54	0	0	No remarks	No remarks
2010-06-10	Sil1	B	12	0	0	No remarks	No remarks
2010-06-10	Sil1	C	0	0	0	No remarks	No remarks
2010-06-10	Sil1	D	10	0	0	No remarks	No remarks
2010-06-10	Sil2	A	0	0	0	Empty	No remarks
2010-06-10	Sil2	B	0	0	0	Empty	No remarks
2010-06-10	Sil2	C	0	0	0	Empty	No remarks
2010-06-10	Sil2	D	0	0	0	Empty	No remarks
2010-06-17	Sil1	A	37	13	0	No remarks	No remarks
2010-06-17	Sil1	B	27	3	0	No remarks	No remarks
2010-06-17	Sil1	C	7	0	0	No remarks	No remarks
2010-06-17	Sil1	D	55	6	0	No remarks	No remarks
2010-06-17	Sil2	A	0	0	0	Empty	No remarks
2010-06-17	Sil2	B	0	0	0	Empty	No remarks
2010-06-17	Sil2	C	5	0	0	No remarks	No remarks
2010-06-17	Sil2	D	19	1	0	No remarks	No remarks
2010-06-17	Sil3	A	11	0	0	No remarks	No remarks
2010-06-17	Sil3	B	0	0	0	No remarks	No remarks
2010-06-17	Sil3	C	14	0	0	No remarks	No remarks
2010-06-17	Sil3	D	30	0	0	No remarks	No remarks
2010-06-17	Sil4	A	0	0	0	Empty	No remarks
2010-06-17	Sil4	B	0	0	0	Empty	No remarks
2010-06-17	Sil4	C	0	0	0	Empty	No remarks
2010-06-17	Sil4	D	0	0	0	Empty	No remarks
2010-06-24	Sil1	A	11	39	3	No remarks	No remarks
2010-06-24	Sil1	B	8	49	0	No remarks	No remarks
2010-06-24	Sil1	C	28	3	0	No remarks	No remarks
2010-06-24	Sil1	D	34	20	0	No remarks	No remarks
2010-06-24	Sil2	A	23	4	0	No remarks	No remarks
2010-06-24	Sil2	B	15	0	0	No remarks	No remarks
2010-06-24	Sil2	C	9	1	0	No remarks	No remarks
2010-06-24	Sil2	D	44	29	0	No remarks	No remarks
2010-06-24	Sil3	A	39	0	0	No remarks	No remarks
2010-06-24	Sil3	B	0	0	0	No remarks	No remarks
2010-06-24	Sil3	C	69	32	0	No remarks	No remarks
2010-06-24	Sil3	D	44	11	0	No remarks	No remarks
2010-06-24	Sil4	A	0	0	0	Empty	No remarks
2010-06-24	Sil4	B	0	0	0	Empty	No remarks
2010-06-24	Sil4	C	0	0	0	Empty	No remarks
2010-06-24	Sil4	D	0	0	0	Empty	No remarks
2010-07-02	Sil1	A	1	181	313	No remarks	No remarks
2010-07-02	Sil1	B	8	148	144	No remarks	No remarks
2010-07-02	Sil1	C	2	63	12	No remarks	No remarks
2010-07-02	Sil1	D	4	116	93	No remarks	No remarks
2010-07-02	Sil2	A	8	59	0	No remarks	No remarks
2010-07-02	Sil2	B	17	9	0	No remarks	No remarks
2010-07-02	Sil2	C	1	8	0	No remarks	No remarks
2010-07-02	Sil2	D	51	117	18	No remarks	No remarks
2010-07-02	Sil3	A	0	23	31	No remarks	No remarks
2010-07-02	Sil3	B	0	2	0	No remarks	No remarks
2010-07-02	Sil3	C	1	40	19	Ready for total	No remarks
2010-07-02	Sil3	D	0	67	0	Still some buds	No remarks
2010-07-02	Sil4	A	0	0	0	Still empty	No remarks
2010-07-02	Sil4	B	0	0	0	Still empty	No remarks
2010-07-02	Sil4	C	0	0	0	Still empty	No remarks
2010-07-02	Sil4	D	0	0	0	Still empty	No remarks
2010-07-08	Sil1	A	1	20	524	Really 524 senescent	No remarks
2010-07-08	Sil1	B	1	31	182	No remarks	No remarks
2010-07-08	Sil1	C	0	23	66	No remarks	No remarks
2010-07-08	Sil1	D	2	30	187	No remarks	No remarks
2010-07-08	Sil2	A	1	27	6	No remarks	No remarks
2010-07-08	Sil2	B	3	40	2	No remarks	No remarks
2010-07-08	Sil2	C	0	6	2	No remarks	No remarks
2010-07-08	Sil2	D	6	151	5	No remarks	No remarks
2010-07-08	Sil3	A	2	55	6	No remarks	No remarks
2010-07-08	Sil3	B	0	0	0	Empty	No remarks
2010-07-08	Sil3	C	1	47	115	No remarks	No remarks
2010-07-08	Sil3	D	2	133	132	No remarks	No remarks
2010-07-08	Sil4	A	35	0	0	No remarks	No remarks
2010-07-08	Sil4	B	163	0	0	No remarks	No remarks
2010-07-08	Sil4	C	0	0	0	Empty	No remarks
2010-07-08	Sil4	D	18	0	0	No remarks	No remarks
2010-07-15	Sil1	A	0	0	85	No remarks	No remarks
2010-07-15	Sil1	B	0	2	82	No remarks	No remarks
2010-07-15	Sil1	C	0	0	55	No remarks	No remarks
2010-07-15	Sil1	D	0	1	101	No remarks	No remarks
2010-07-15	Sil2	A	0	1	29	No remarks	No remarks
2010-07-15	Sil2	B	0	11	19	No remarks	No remarks
2010-07-15	Sil2	C	0	0	13	No remarks	No remarks
2010-07-15	Sil2	D	2	33	112	No remarks	No remarks
2010-07-15	Sil3	A	1	4	50	Bud failed	No remarks
2010-07-15	Sil3	B	0	0	0	Empty	No remarks
2010-07-15	Sil3	C	1	4	161	Normal bud	No remarks
2010-07-15	Sil3	D	0	18	70	No remarks	No remarks
2010-07-15	Sil4	A	58	42	0	No remarks	No remarks
2010-07-15	Sil4	B	135	71	0	No remarks	No remarks
2010-07-15	Sil4	C	30	0	0	No remarks	No remarks
2010-07-15	Sil4	D	86	2	0	No remarks	No remarks
2010-07-22	Sil1	A	0	0	60	No remarks	No remarks
2010-07-22	Sil1	B	0	0	70	No remarks	No remarks
2010-07-22	Sil1	C	0	0	54	No remarks	No remarks
2010-07-22	Sil1	D	0	0	75	No remarks	No remarks
2010-07-22	Sil2	A	0	0	48	No remarks	No remarks
2010-07-22	Sil2	B	0	0	9	No remarks	No remarks
2010-07-22	Sil2	C	0	0	9	No remarks	No remarks
2010-07-22	Sil2	D	0	2	71	No remarks	No remarks
2010-07-22	Sil3	A	0	0	21	No remarks	No remarks
2010-07-22	Sil3	B	0	0	0	Empty	No remarks
2010-07-22	Sil3	C	0	0	72	No remarks	No remarks
2010-07-22	Sil3	D	0	0	64	No remarks	No remarks
2010-07-22	Sil4	A	11	111	6	No remarks	No remarks
2010-07-22	Sil4	B	14	60	25	No remarks	No remarks
2010-07-22	Sil4	C	11	21	0	No remarks	No remarks
2010-07-22	Sil4	D	15	52	0	No remarks	No remarks
2010-07-29	Sil1	A	0	0	56	No remarks	No remarks
2010-07-29	Sil1	B	0	0	75	No remarks	No remarks
2010-07-29	Sil1	C	0	0	50	No remarks	No remarks
2010-07-29	Sil1	D	0	0	50	No remarks	No remarks
2010-07-29	Sil2	A	0	0	50	No remarks	No remarks
2010-07-29	Sil2	B	0	0	11	No remarks	No remarks
2010-07-29	Sil2	C	0	0	9	No remarks	No remarks
2010-07-29	Sil2	D	0	0	50	No remarks	No remarks
2010-07-30	Sil3	A	0	0	33	No remarks	No remarks
2010-07-30	Sil3	B	0	0	0	Empty	No remarks
2010-07-30	Sil3	C	0	0	57	No remarks	No remarks
2010-07-30	Sil3	D	0	0	73	No remarks	No remarks
2010-07-30	Sil4	A	0	13	44	No remarks	No remarks
2010-07-30	Sil4	B	0	18	47	No remarks	No remarks
2010-07-30	Sil4	C	0	14	17	No remarks	No remarks
2010-07-30	Sil4	D	4	39	32	No remarks	No remarks
2010-08-04	Sil1	A	1	0	59	No remarks	No remarks
2010-08-04	Sil1	B	0	0	52	No remarks	No remarks
2010-08-04	Sil1	C	0	0	34	No remarks	No remarks
2010-08-04	Sil1	D	0	0	50	No remarks	No remarks
2010-08-04	Sil2	A	0	0	62	No remarks	No remarks
2010-08-04	Sil2	B	0	0	16	No remarks	No remarks
2010-08-04	Sil2	C	0	0	7	No remarks	No remarks
2010-08-04	Sil2	D	0	0	50	No remarks	No remarks
2010-08-05	Sil3	A	0	0	37	No remarks	No remarks
2010-08-05	Sil3	B	0	0	0	Empty	No remarks
2010-08-05	Sil3	C	0	0	62	No remarks	No remarks
2010-08-05	Sil3	D	0	0	50	No remarks	No remarks
2010-08-05	Sil4	A	0	1	56	No remarks	No remarks
2010-08-05	Sil4	B	0	0	52	No remarks	No remarks
2010-08-05	Sil4	C	0	6	29	No remarks	No remarks
2010-08-05	Sil4	D	3	4	54	No remarks	No remarks
2010-08-11	Sil1	A	2	3	52	No remarks	No remarks
2010-08-11	Sil1	B	0	0	71	No remarks	No remarks
2010-08-11	Sil1	C	0	0	56	No remarks	No remarks
2010-08-11	Sil1	D	4	3	44	No remarks	No remarks
2010-08-11	Sil2	A	0	0	50	No remarks	No remarks
2010-08-11	Sil2	B	0	0	5	Some SENESCENT of this year probably not counted because thought of from last year	No remarks
2010-08-11	Sil2	C	0	0	11	No remarks	No remarks
2010-08-11	Sil2	D	0	0	50	No remarks	No remarks
2010-08-12	Sil4	A	0	0	59	No remarks	No remarks
2010-08-12	Sil4	B	0	0	50	No remarks	No remarks
2010-08-12	Sil4	C	0	0	32	No remarks	No remarks
2010-08-12	Sil4	D	0	0	50	No remarks	No remarks
2010-08-13	Sil3	B	0	0	1	No remarks	No remarks
2010-08-13	Sil3	C	0	0	50	No remarks	No remarks
2010-08-13	Sil3	D	0	0	18	No remarks	No remarks
2010-08-19	Sil1	A	0	1	50	No remarks	No remarks
2010-08-19	Sil1	B	0	0	50	No remarks	No remarks
2010-08-19	Sil1	C	0	0	50	No remarks	No remarks
2010-08-19	Sil1	D	4	6	52	No remarks	No remarks
2010-08-19	Sil2	A	0	0	29	No remarks	No remarks
2010-08-19	Sil2	B	0	0	6	No remarks	No remarks
2010-08-19	Sil2	C	0	0	8	No remarks	No remarks
2010-08-19	Sil2	D	0	0	50	No remarks	No remarks
2010-08-19	Sil4	A	0	0	50	No remarks	No remarks
2010-08-19	Sil4	B	0	0	50	No remarks	No remarks
2010-08-19	Sil4	C	0	0	36	No remarks	No remarks
2010-08-19	Sil4	D	0	0	50	No remarks	No remarks
2010-08-20	Sil3	A	0	0	50	No remarks	No remarks
2010-08-20	Sil3	B	0	0	0	No remarks	No remarks
2010-08-20	Sil3	C	0	0	50	No remarks	No remarks
2010-08-20	Sil3	D	1	0	50	No remarks	No remarks
2010-08-25	Sil1	A	1	2	54	No remarks	No remarks
2010-08-25	Sil1	B	0	0	50	No remarks	No remarks
2010-08-25	Sil1	C	0	0	50	No remarks	No remarks
2010-08-25	Sil1	D	3	4	50	No remarks	No remarks
2010-08-25	Sil2	A	0	0	50	No remarks	No remarks
2010-08-25	Sil2	B	0	0	25	No remarks	No remarks
2010-08-25	Sil2	C	0	0	10	No remarks	No remarks
2010-08-25	Sil2	D	0	0	50	No remarks	No remarks
2010-08-26	Sil3	A	0	0	50	No remarks	No remarks
2010-08-26	Sil3	B	0	0	0	No remarks	No remarks
2010-08-26	Sil3	C	0	0	50	No remarks	No remarks
2010-08-26	Sil3	D	0	0	50	No remarks	No remarks
2010-08-26	Sil4	A	0	0	50	No remarks	No remarks
2010-08-26	Sil4	B	0	0	50	No remarks	No remarks
2010-08-26	Sil4	C	0	0	31	No remarks	No remarks
2010-08-26	Sil4	D	0	0	50	No remarks	No remarks
2010-09-02	Sil1	A	0	0	92	No remarks	No remarks
2010-09-02	Sil1	B	0	0	83	Finished	No remarks
2010-09-02	Sil1	C	0	0	58	No remarks	No remarks
2010-09-02	Sil1	D	3	1	85	No remarks	No remarks
2010-09-02	Sil2	A	0	0	10	No remarks	No remarks
2010-09-02	Sil2	B	0	0	20	Finished	No remarks
2010-09-02	Sil2	C	0	0	10	No remarks	No remarks
2010-09-02	Sil2	D	0	0	71	Finished	No remarks
2010-09-03	Sil3	A	0	0	47	Finished	No remarks
2010-09-03	Sil3	B	0	0	0	Empty	No remarks
2010-09-03	Sil3	C	0	0	79	Finished	No remarks
2010-09-03	Sil3	D	0	0	69	Finished	No remarks
2010-09-03	Sil4	A	0	0	75	No remarks	No remarks
2010-09-03	Sil4	B	0	0	117	Finished	No remarks
2010-09-03	Sil4	C	0	0	48	Finished	No remarks
2010-09-03	Sil4	D	0	0	59	Finished	No remarks
2011-05-20	Sil1	A	0	0	0	No remarks	No remarks
2011-05-20	Sil1	B	0	0	0	No remarks	No remarks
2011-05-20	Sil1	C	0	0	0	No remarks	No remarks
2011-05-20	Sil1	D	0	0	0	No remarks	No remarks
2011-05-20	Sil2	A	0	0	0	No remarks	No remarks
2011-05-20	Sil2	B	0	0	0	No remarks	No remarks
2011-05-20	Sil2	C	0	0	0	No remarks	No remarks
2011-05-20	Sil2	D	0	0	0	No remarks	No remarks
2011-05-20	Sil3	A	0	0	0	No remarks	No remarks
2011-05-20	Sil3	B	0	0	0	No remarks	No remarks
2011-05-20	Sil3	C	0	0	0	No remarks	No remarks
2011-05-20	Sil3	D	0	0	0	No remarks	No remarks
2011-05-27	Sil1	A	0	0	0	No remarks	No remarks
2011-05-27	Sil1	B	0	0	0	No remarks	No remarks
2011-05-27	Sil1	C	0	0	0	No remarks	No remarks
2011-05-27	Sil1	D	0	0	0	No remarks	No remarks
2011-05-27	Sil2	A	0	0	0	No remarks	No remarks
2011-05-27	Sil2	B	0	0	0	No remarks	No remarks
2011-05-27	Sil2	C	0	0	0	No remarks	No remarks
2011-05-27	Sil2	D	0	0	0	No remarks	No remarks
2011-05-27	Sil3	A	0	0	0	No remarks	No remarks
2011-05-27	Sil3	B	0	0	0	No remarks	No remarks
2011-05-27	Sil3	C	0	0	0	No remarks	No remarks
2011-05-27	Sil3	D	0	0	0	No remarks	No remarks
2011-06-03	Sil1	A	1	0	0	No remarks	No remarks
2011-06-03	Sil1	B	0	0	0	No remarks	No remarks
2011-06-03	Sil1	C	0	0	0	No remarks	No remarks
2011-06-03	Sil1	D	0	0	0	No remarks	No remarks
2011-06-03	Sil2	A	0	0	0	No remarks	No remarks
2011-06-03	Sil2	B	0	0	0	No remarks	No remarks
2011-06-03	Sil2	C	0	0	0	No remarks	No remarks
2011-06-03	Sil2	D	0	0	0	No remarks	No remarks
2011-06-10	Sil1	A	55	0	0	No remarks	No remarks
2011-06-10	Sil1	B	5	0	0	No remarks	No remarks
2011-06-10	Sil1	C	11	0	0	No remarks	No remarks
2011-06-10	Sil1	D	16	0	0	No remarks	No remarks
2011-06-10	Sil2	A	0	0	0	No remarks	No remarks
2011-06-10	Sil2	B	0	0	0	No remarks	No remarks
2011-06-10	Sil2	C	0	0	0	No remarks	No remarks
2011-06-10	Sil2	D	0	0	0	No remarks	No remarks
2011-06-10	Sil3	A	11	0	0	No remarks	No remarks
2011-06-10	Sil3	B	0	0	0	No remarks	No remarks
2011-06-10	Sil3	C	26	0	0	No remarks	No remarks
2011-06-10	Sil3	D	31	0	0	No remarks	No remarks
2011-06-17	Sil1	A	40	10	0	No remarks	No remarks
2011-06-17	Sil1	B	22	3	0	No remarks	No remarks
2011-06-17	Sil1	C	28	2	0	No remarks	No remarks
2011-06-17	Sil1	D	45	5	0	No remarks	No remarks
2011-06-17	Sil2	A	2	0	0	No remarks	No remarks
2011-06-17	Sil2	B	0	0	0	No remarks	No remarks
2011-06-17	Sil2	C	3	0	0	No remarks	No remarks
2011-06-17	Sil2	D	40	0	0	No remarks	No remarks
2011-06-17	Sil3	A	18	1	0	No remarks	No remarks
2011-06-17	Sil3	B	0	0	0	No remarks	No remarks
2011-06-17	Sil3	C	43	7	0	No remarks	No remarks
2011-06-17	Sil3	D	45	5	0	No remarks	No remarks
2011-06-17	Sil4	A	0	0	0	No remarks	No remarks
2011-06-17	Sil4	B	0	0	0	No remarks	No remarks
2011-06-17	Sil4	C	0	0	0	No remarks	No remarks
2011-06-17	Sil4	D	0	0	0	No remarks	No remarks
2011-06-24	Sil1	A	6	41	44	No remarks	No remarks
2011-06-24	Sil1	B	6	28	6	No remarks	No remarks
2011-06-24	Sil1	C	26	45	6	No remarks	No remarks
2011-06-24	Sil1	D	10	35	34	No remarks	No remarks
2011-06-24	Sil2	A	33	31	0	No remarks	No remarks
2011-06-24	Sil2	B	57	6	0	No remarks	No remarks
2011-06-24	Sil2	C	11	26	0	No remarks	No remarks
2011-06-24	Sil2	D	4	58	0	No remarks	No remarks
2011-06-24	Sil3	A	13	47	0	No remarks	No remarks
2011-06-24	Sil3	B	11	0	0	No remarks	No remarks
2011-06-24	Sil3	C	4	47	6	No remarks	No remarks
2011-06-24	Sil3	D	5	45	8	No remarks	No remarks
2011-07-01	Sil1	A	0	19	32	No remarks	No remarks
2011-07-01	Sil1	B	0	15	35	No remarks	No remarks
2011-07-01	Sil1	C	2	11	37	No remarks	No remarks
2011-07-01	Sil1	D	5	28	27	No remarks	No remarks
2011-07-01	Sil2	A	15	33	2	No remarks	No remarks
2011-07-01	Sil2	B	11	43	0	No remarks	No remarks
2011-07-01	Sil2	C	0	37	2	No remarks	No remarks
2011-07-01	Sil2	D	5	43	2	No remarks	No remarks
2011-07-01	Sil3	A	0	41	14	No remarks	No remarks
2011-07-01	Sil3	B	0	2	0	No remarks	No remarks
2011-07-01	Sil3	C	0	26	24	No remarks	No remarks
2011-07-01	Sil3	D	5	36	14	No remarks	No remarks
2011-07-01	Sil4	A	0	0	0	No remarks	No remarks
2011-07-01	Sil4	B	0	0	0	No remarks	No remarks
2011-07-01	Sil4	C	0	0	0	No remarks	No remarks
2011-07-01	Sil4	D	0	0	0	No remarks	No remarks
2011-07-08	Sil1	A	0	1	49	No remarks	No remarks
2011-07-08	Sil1	B	0	0	37	No remarks	No remarks
2011-07-08	Sil1	C	0	0	50	No remarks	No remarks
2011-07-08	Sil1	D	0	0	50	No remarks	No remarks
2011-07-08	Sil2	A	0	6	44	No remarks	No remarks
2011-07-08	Sil2	B	0	18	33	No remarks	No remarks
2011-07-08	Sil2	C	0	0	21	No remarks	No remarks
2011-07-08	Sil2	D	0	0	50	No remarks	No remarks
2011-07-08	Sil3	A	0	0	50	No remarks	No remarks
2011-07-08	Sil3	B	0	0	0	No remarks	No remarks
2011-07-08	Sil3	C	0	0	50	No remarks	No remarks
2011-07-08	Sil3	D	0	0	50	No remarks	No remarks
2011-07-08	Sil4	A	50	0	0	No remarks	No remarks
2011-07-08	Sil4	B	50	0	0	No remarks	No remarks
2011-07-08	Sil4	C	0	0	0	No remarks	No remarks
2011-07-08	Sil4	D	0	17	0	No remarks	No remarks
2011-07-15	Sil1	A	0	0	2	No remarks	No remarks
2011-07-15	Sil1	B	0	0	4	No remarks	No remarks
2011-07-15	Sil1	C	0	0	4	No remarks	No remarks
2011-07-15	Sil1	D	0	0	4	No remarks	No remarks
2011-07-15	Sil2	A	0	0	10	No remarks	No remarks
2011-07-15	Sil2	B	0	0	2	No remarks	No remarks
2011-07-15	Sil2	C	0	0	26	No remarks	No remarks
2011-07-15	Sil2	D	0	0	50	No remarks	No remarks
2011-07-15	Sil3	A	0	1	42	No remarks	No remarks
2011-07-15	Sil3	B	0	0	0	No remarks	No remarks
2011-07-15	Sil3	C	0	0	50	No remarks	No remarks
2011-07-15	Sil3	D	0	0	53	No remarks	No remarks
2011-07-15	Sil4	A	21	7	22	No remarks	No remarks
2011-07-15	Sil4	B	29	7	14	No remarks	No remarks
2011-07-15	Sil4	C	39	0	0	No remarks	No remarks
2011-07-15	Sil4	D	51	3	2	No remarks	No remarks
2011-07-22	Sil1	A	0	0	58	No remarks	No remarks
2011-07-22	Sil1	B	0	0	24	No remarks	No remarks
2011-07-22	Sil1	C	0	0	67	Finished	No remarks
2011-07-22	Sil1	D	3	0	47	No remarks	No remarks
2011-07-22	Sil2	A	0	0	54	Finished	No remarks
2011-07-22	Sil2	B	0	0	30	Finished	No remarks
2011-07-22	Sil2	C	0	0	47	Finished	No remarks
2011-07-22	Sil2	D	0	0	55	Finished	No remarks
2011-07-22	Sil3	A	0	0	9	Finished	No remarks
2011-07-22	Sil3	B	0	0	0	Finished	No remarks
2011-07-22	Sil3	C	0	0	81	Finished	No remarks
2011-07-22	Sil3	D	0	0	98	Finished	No remarks
2011-07-22	Sil4	A	6	173	77	No remarks	No remarks
2011-07-22	Sil4	B	0	78	96	No remarks	No remarks
2011-07-22	Sil4	C	12	45	0	No remarks	No remarks
2011-07-22	Sil4	D	9	114	1	No remarks	No remarks
2011-07-29	Sil1	A	2	1	73	No remarks	No remarks
2011-07-29	Sil1	B	0	0	38	No remarks	No remarks
2011-07-29	Sil1	C	0	0	68	No remarks	No remarks
2011-07-29	Sil1	D	0	0	55	No remarks	No remarks
2011-07-29	Sil2	A	0	0	77	Finished	No remarks
2011-07-29	Sil2	B	0	0	47	Finished	No remarks
2011-07-29	Sil2	C	0	0	28	Finished	No remarks
2011-07-29	Sil2	D	0	0	66	Finished	No remarks
2011-07-29	Sil3	A	0	0	49	No remarks	No remarks
2011-07-29	Sil3	B	0	0	0	No remarks	No remarks
2011-07-29	Sil3	C	0	0	120	No remarks	No remarks
2011-07-29	Sil3	D	0	0	148	No remarks	No remarks
2011-07-29	Sil4	A	0	23	27	No remarks	No remarks
2011-07-29	Sil4	B	0	9	55	No remarks	No remarks
2011-07-29	Sil4	C	2	24	26	No remarks	No remarks
2011-07-29	Sil4	D	2	29	59	No remarks	No remarks
2011-08-05	Sil1	A	0	0	50	No remarks	No remarks
2011-08-05	Sil1	B	0	0	49	No remarks	No remarks
2011-08-05	Sil1	C	0	0	51	No remarks	No remarks
2011-08-05	Sil1	D	2	0	53	No remarks	No remarks
2011-08-05	Sil2	A	1	0	51	No remarks	No remarks
2011-08-05	Sil2	B	1	0	41	No remarks	No remarks
2011-08-05	Sil2	C	0	0	27	No remarks	No remarks
2011-08-05	Sil2	D	0	0	56	No remarks	No remarks
2011-08-05	Sil3	A	0	0	38	No remarks	No remarks
2011-08-05	Sil3	B	0	0	2	No remarks	No remarks
2011-08-05	Sil3	C	0	0	60	No remarks	No remarks
2011-08-05	Sil3	D	0	0	81	No remarks	No remarks
2011-08-05	Sil4	A	0	0	52	No remarks	No remarks
2011-08-05	Sil4	B	0	0	66	No remarks	No remarks
2011-08-05	Sil4	C	0	0	47	No remarks	No remarks
2011-08-05	Sil4	D	0	0	59	No remarks	No remarks
2011-08-12	Sil1	A	0	0	50	No remarks	No remarks
2011-08-12	Sil1	B	2	0	50	No remarks	No remarks
2011-08-12	Sil1	C	2	1	50	No remarks	No remarks
2011-08-12	Sil1	D	1	0	50	No remarks	No remarks
2011-08-12	Sil2	A	0	0	50	No remarks	No remarks
2011-08-12	Sil2	B	0	1	49	No remarks	No remarks
2011-08-12	Sil2	C	0	0	32	No remarks	No remarks
2011-08-12	Sil2	D	0	0	50	No remarks	No remarks
2011-08-12	Sil3	A	0	0	60	No remarks	No remarks
2011-08-12	Sil3	B	0	0	0	No remarks	No remarks
2011-08-12	Sil3	C	0	0	48	No remarks	No remarks
2011-08-12	Sil3	D	0	0	59	No remarks	No remarks
2011-08-12	Sil4	A	0	0	50	No remarks	No remarks
2011-08-12	Sil4	B	0	0	50	No remarks	No remarks
2011-08-12	Sil4	C	0	0	50	No remarks	No remarks
2011-08-12	Sil4	D	0	0	50	No remarks	No remarks
2011-08-18	Sil1	A	0	0	50	No remarks	No remarks
2011-08-18	Sil1	B	0	0	47	No remarks	No remarks
2011-08-18	Sil1	C	0	0	50	No remarks	No remarks
2011-08-18	Sil1	D	1	0	64	No remarks	No remarks
2011-08-18	Sil2	A	0	0	54	No remarks	No remarks
2011-08-18	Sil2	B	0	1	52	No remarks	No remarks
2011-08-18	Sil2	C	0	0	21	No remarks	No remarks
2011-08-18	Sil2	D	0	0	56	No remarks	No remarks
2011-08-18	Sil3	A	0	0	50	No remarks	No remarks
2011-08-18	Sil3	B	0	0	1	No remarks	No remarks
2011-08-18	Sil3	C	0	0	50	No remarks	No remarks
2011-08-18	Sil3	D	0	0	50	No remarks	No remarks
2011-08-18	Sil4	A	0	0	50	No remarks	No remarks
2011-08-18	Sil4	B	0	0	50	No remarks	No remarks
2011-08-18	Sil4	C	0	0	52	No remarks	No remarks
2011-08-18	Sil4	D	0	0	50	No remarks	No remarks
2011-08-26	Sil1	A	0	0	51	No remarks	No remarks
2011-08-26	Sil1	B	0	0	37	No remarks	No remarks
2011-08-26	Sil1	C	5	0	61	No remarks	No remarks
2011-08-26	Sil1	D	0	0	82	No remarks	No remarks
2011-08-26	Sil2	A	0	0	53	No remarks	No remarks
2011-08-26	Sil2	B	0	0	47	No remarks	No remarks
2011-08-26	Sil2	C	0	0	14	No remarks	No remarks
2011-08-26	Sil2	D	0	0	51	No remarks	No remarks
2011-08-26	Sil4	A	0	0	66	No remarks	No remarks
2011-08-26	Sil4	B	0	0	50	No remarks	No remarks
2011-08-26	Sil4	C	0	0	46	No remarks	No remarks
2011-08-26	Sil4	D	0	0	63	No remarks	No remarks
2011-08-27	Sil3	A	0	0	40	No remarks	No remarks
2011-08-27	Sil3	B	0	0	0	Empty	No remarks
2011-08-27	Sil3	C	0	0	57	No remarks	No remarks
2011-08-27	Sil3	D	0	0	57	No remarks	No remarks
2012-06-03	Sil1	A	0	0	0	No remarks	No remarks
2012-06-03	Sil1	B	0	0	0	No remarks	No remarks
2012-06-03	Sil1	C	0	0	0	No remarks	No remarks
2012-06-03	Sil1	D	0	0	0	No remarks	No remarks
2012-06-03	Sil2	A	0	0	0	No remarks	No remarks
2012-06-03	Sil2	B	0	0	0	No remarks	No remarks
2012-06-03	Sil2	C	0	0	0	No remarks	No remarks
2012-06-03	Sil2	D	0	0	0	No remarks	No remarks
2012-06-10	Sil1	A	0	0	0	No remarks	No remarks
2012-06-10	Sil1	B	0	0	0	No remarks	No remarks
2012-06-10	Sil1	C	0	0	0	No remarks	No remarks
2012-06-10	Sil1	D	0	0	0	No remarks	No remarks
2012-06-10	Sil2	A	0	0	0	Still empty	No remarks
2012-06-10	Sil2	B	0	0	0	No remarks	No remarks
2012-06-10	Sil2	C	0	0	0	No remarks	No remarks
2012-06-10	Sil2	D	0	0	0	No remarks	No remarks
2012-06-10	Sil3	A	0	0	0	No remarks	No remarks
