Date	Plot	Section	Buds	Flowers	Senescent	Field_remarks	General_remarks
2009-08-19	W2C	A	3	0	87	No remarks	No remarks
2009-08-19	W3C	A	0	0	32	No remarks	No remarks
2009-08-19	W4C	A	5	0	99	No remarks	No remarks
2009-08-19	W5C		3	0	49	No remarks	No remarks
2010-06-10	Cas1	A	0	0	0	empty	No remarks
2010-06-10	Cas1	B	0	0	0	empty	No remarks
2010-06-10	Cas1	C	0	0	0	empty	No remarks
2010-06-10	Cas1	D	0	0	0	empty	No remarks
2010-06-17	Cas1	A	20	0	0	No remarks	No remarks
2010-06-17	Cas1	B	32	0	0	No remarks	No remarks
2010-06-17	Cas1	C	45	0	0	No remarks	No remarks
2010-06-17	Cas1	D	12	0	0	No remarks	No remarks
2010-06-17	Cas2	A	0	0	0	Still empty	No remarks
2010-06-17	Cas2	B	0	0	0	Still empty	No remarks
2010-06-17	Cas2	C	0	0	0	Still empty	No remarks
2010-06-17	Cas2	D	0	0	0	Still empty	No remarks
2010-06-17	Cas3	A	0	0	0	Still empty	No remarks
2010-06-17	Cas3	B	0	0	0	Still empty	No remarks
2010-06-17	Cas3	C	0	0	0	Still empty	No remarks
2010-06-17	Cas3	D	0	0	0	Still empty	No remarks
2010-06-17	Cas4	A	0	0	0	Still empty	No remarks
2010-06-17	Cas4	B	0	0	0	Still empty	No remarks
2010-06-17	Cas4	C	0	0	0	Still empty	No remarks
2010-06-17	Cas4	D	0	0	0	Still empty	No remarks
2010-06-24	Cas1	A	52	8	0	No remarks	No remarks
2010-06-24	Cas1	B	72	48	0	No remarks	No remarks
2010-06-24	Cas1	C	61	59	0	No remarks	No remarks
2010-06-24	Cas1	D	19	16	0	No remarks	No remarks
2010-06-24	Cas2	A	3	0	0	No remarks	No remarks
2010-06-24	Cas2	B	4	0	0	No remarks	No remarks
2010-06-24	Cas2	C	7	0	0	No remarks	No remarks
2010-06-24	Cas2	D	4	0	0	No remarks	No remarks
2010-06-24	Cas3	A	5	0	0	No remarks	No remarks
2010-06-24	Cas3	B	31	0	0	No remarks	No remarks
2010-06-24	Cas3	C	9	0	0	No remarks	No remarks
2010-06-24	Cas3	D	10	0	0	No remarks	No remarks
2010-06-24	Cas4	A	0	0	0	Still empty	No remarks
2010-06-24	Cas4	B	0	0	0	Still empty	No remarks
2010-06-24	Cas4	C	0	0	0	Still empty	No remarks
2010-06-24	Cas4	D	0	0	0	Still empty	No remarks
2010-07-02	Cas1	A	1	73	0	No remarks	No remarks
2010-07-02	Cas1	B	0	84	6	No remarks	No remarks
2010-07-02	Cas1	C	0	69	12	No remarks	No remarks
2010-07-02	Cas1	D	0	61	3	No remarks	No remarks
2010-07-02	Cas2	A	21	0	0	No remarks	No remarks
2010-07-02	Cas2	B	33	0	0	No remarks	No remarks
2010-07-02	Cas2	C	45	0	0	No remarks	No remarks
2010-07-02	Cas2	D	10	6	0	No remarks	No remarks
2010-07-02	Cas3	A	8	8	0	No remarks	No remarks
2010-07-02	Cas3	B	45	21	0	No remarks	No remarks
2010-07-02	Cas3	C	34	36	0	No remarks	No remarks
2010-07-02	Cas3	D	13	2	0	No remarks	No remarks
2010-07-02	Cas4	A	31	0	0	No remarks	No remarks
2010-07-02	Cas4	B	19	4	0	No remarks	No remarks
2010-07-02	Cas4	C	38	0	0	No remarks	No remarks
2010-07-02	Cas4	D	12	0	0	No remarks	No remarks
2010-07-02	K1C	A	36	0	0	No remarks	No remarks
2010-07-02	K2C	A	16	4	0	No remarks	No remarks
2010-07-02	K3C	A	6	0	0	No remarks	No remarks
2010-07-02	K4C	A	32	0	0	No remarks	No remarks
2010-07-02	K5C	A	29	0	0	No remarks	No remarks
2010-07-02	W1C	A	87	7	0	No remarks	No remarks
2010-07-02	W2C	A	24	1	0	No remarks	No remarks
2010-07-02	W3C	A	2	0	0	No remarks	No remarks
2010-07-02	W4C	A	35	0	0	No remarks	No remarks
2010-07-02	W5C		22	0	0	No remarks	No remarks
2010-07-08	Cas2	A	16	30	0	No remarks	No remarks
2010-07-08	Cas2	B	10	61	0	No remarks	No remarks
2010-07-08	Cas2	C	8	110	0	No remarks	No remarks
2010-07-08	Cas2	D	9	38	0	No remarks	No remarks
2010-07-08	Cas3	A	5	17	0	No remarks	No remarks
2010-07-08	Cas3	B	17	64	0	No remarks	No remarks
2010-07-08	Cas3	C	3	70	0	No remarks	No remarks
2010-07-08	Cas3	D	0	31	0	No remarks	No remarks
2010-07-08	Cas4	A	27	20	0	No remarks	No remarks
2010-07-08	Cas4	B	15	13	0	No remarks	No remarks
2010-07-08	Cas4	C	34	45	0	No remarks	No remarks
2010-07-08	Cas4	D	36	16	0	No remarks	No remarks
2010-07-08	K1C	A	21	32	0	No remarks	No remarks
2010-07-08	K2C	A	16	53	0	No remarks	No remarks
2010-07-08	K3C	A	7	9	0	No remarks	No remarks
2010-07-08	K4C	A	42	12	0	No remarks	No remarks
2010-07-08	K5C	A	22	16	0	No remarks	No remarks
2010-07-08	W1C	A	3	77	0	No remarks	No remarks
2010-07-08	W2C	A	2	88	0	No remarks	No remarks
2010-07-08	W3C	A	8	2	0	No remarks	No remarks
2010-07-08	W4C	A	21	38	0	No remarks	No remarks
2010-07-08	W5C		21	38	0	No remarks	No remarks
2010-07-15	Cas1	A	0	0	71	No remarks	No remarks
2010-07-15	Cas1	B	0	1	81	No remarks	No remarks
2010-07-15	Cas1	C	0	2	80	No remarks	No remarks
2010-07-15	Cas1	D	0	9	46	No remarks	No remarks
2010-07-16	Cas1	A	0	0	55	No remarks	No remarks
2010-07-16	Cas1	B	0	2	52	No remarks	No remarks
2010-07-16	Cas1	C	0	0	78	No remarks	No remarks
2010-07-16	Cas1	D	0	2	68	No remarks	No remarks
2010-07-16	Cas2	A	0	7	40	No remarks	No remarks
2010-07-16	Cas2	B	1	5	55	No remarks	No remarks
2010-07-16	Cas2	C	0	10	53	No remarks	No remarks
2010-07-16	Cas2	D	2	7	40	No remarks	No remarks
2010-07-16	Cas3	A	0	8	13	No remarks	No remarks
2010-07-16	Cas3	B	0	9	56	No remarks	No remarks
2010-07-16	Cas3	C	1	4	66	No remarks	No remarks
2010-07-16	Cas3	D	0	1	30	No remarks	No remarks
2010-07-16	Cas4	A	0	26	29	No remarks	No remarks
2010-07-16	Cas4	B	0	7	35	No remarks	No remarks
2010-07-16	Cas4	C	0	16	42	No remarks	No remarks
2010-07-16	Cas4	D	0	28	37	No remarks	No remarks
2010-07-16	K1C	A	5	136	17	No remarks	No remarks
2010-07-16	K2C	A	0	46	7	No remarks	No remarks
2010-07-16	K3C	A	0	32	3	No remarks	No remarks
2010-07-16	K4C	A	4	96	2	No remarks	No remarks
2010-07-16	K5C	A	1	66	3	No remarks	No remarks
2010-07-16	W1C	A	0	217	89	No remarks	No remarks
2010-07-16	W2C	A	1	91	25	No remarks	No remarks
2010-07-16	W3C	A	0	20	0	No remarks	No remarks
2010-07-16	W4C	A	1	173	12	No remarks	No remarks
2010-07-16	W5C		0	73	0	No remarks	No remarks
2010-07-29	Cas1	A	0	0	50	No remarks	No remarks
2010-07-29	Cas1	B	0	0	50	No remarks	No remarks
2010-07-29	Cas1	C	0	0	50	No remarks	No remarks
2010-07-29	Cas1	D	0	0	50	No remarks	No remarks
2010-07-29	Cas2	A	0	0	50	No remarks	No remarks
2010-07-29	Cas2	B	0	0	50	No remarks	No remarks
2010-07-29	Cas2	C	0	0	50	No remarks	No remarks
2010-07-29	Cas2	D	0	0	50	No remarks	No remarks
2010-07-30	Cas3	A	0	0	22	No remarks	No remarks
2010-07-30	Cas3	B	0	0	51	No remarks	No remarks
2010-07-30	Cas3	C	0	0	53	No remarks	No remarks
2010-07-30	Cas3	D	0	0	29	No remarks	No remarks
2010-07-30	Cas4	A	0	0	56	No remarks	No remarks
2010-07-30	Cas4	B	0	0	35	No remarks	No remarks
2010-07-30	Cas4	C	0	0	55	No remarks	No remarks
2010-07-30	Cas4	D	0	0	52	No remarks	No remarks
2010-08-04	Cas1	A	0	0	51	No remarks	No remarks
2010-08-04	Cas1	B	0	0	54	No remarks	No remarks
2010-08-04	Cas1	C	0	0	71	No remarks	No remarks
2010-08-04	Cas1	D	0	0	59	No remarks	No remarks
2010-08-04	Cas2	A	0	0	43	No remarks	No remarks
2010-08-04	Cas2	B	0	0	56	No remarks	No remarks
2010-08-04	Cas2	C	0	0	50	No remarks	No remarks
2010-08-04	Cas2	D	0	0	38	No remarks	No remarks
2010-08-05	Cas3	A	0	0	28	No remarks	No remarks
2010-08-05	Cas3	B	0	0	51	No remarks	No remarks
2010-08-05	Cas3	C	0	0	58	No remarks	No remarks
2010-08-05	Cas3	D	1	0	30	No remarks	No remarks
2010-08-05	Cas4	A	0	0	60	No remarks	No remarks
2010-08-05	Cas4	B	1	0	50	No remarks	No remarks
2010-08-05	Cas4	C	1	0	56	No remarks	No remarks
2010-08-05	Cas4	D	0	0	58	No remarks	No remarks
2010-08-12	Cas1	A	0	0	50	No remarks	No remarks
2010-08-12	Cas1	B	1	0	50	No remarks	No remarks
2010-08-12	Cas1	C	0	0	50	No remarks	No remarks
2010-08-12	Cas1	D	0	0	50	No remarks	No remarks
2010-08-12	Cas2	A	0	0	53	No remarks	No remarks
2010-08-12	Cas2	B	0	0	53	No remarks	No remarks
2010-08-12	Cas2	C	0	0	59	No remarks	No remarks
2010-08-12	Cas2	D	0	0	54	No remarks	No remarks
2010-08-12	Cas3	A	0	0	50	No remarks	No remarks
2010-08-12	Cas3	B	0	0	50	No remarks	No remarks
2010-08-12	Cas3	C	0	0	50	No remarks	No remarks
2010-08-12	Cas3	D	0	0	27	No remarks	No remarks
2010-08-12	Cas4	A	0	0	50	No remarks	No remarks
2010-08-12	Cas4	B	0	0	50	No remarks	No remarks
2010-08-12	Cas4	C	0	0	50	No remarks	No remarks
2010-08-12	Cas4	D	0	0	50	No remarks	No remarks
2010-08-17	K1C	A	0	0	2	No remarks	No remarks
2010-08-17	K2C	A	0	0	0	No remarks	No remarks
2010-08-17	K3C	A	0	0	1	No remarks	No remarks
2010-08-17	K4C	A	0	0	2	No remarks	No remarks
2010-08-17	K5C	A	0	0	5	No remarks	No remarks
2010-08-17	W1C	A	0	0	0	No remarks	No remarks
2010-08-17	W2C	A	0	0	0	No remarks	No remarks
2010-08-17	W3C	A	0	0	3	No remarks	No remarks
2010-08-17	W4C	A	0	0	11	No remarks	No remarks
2010-08-17	W5C		0	0	0	No remarks	No remarks
2010-08-19	Cas2	A	0	0	50	No remarks	No remarks
2010-08-19	Cas2	B	0	0	50	No remarks	No remarks
2010-08-19	Cas2	C	0	0	50	No remarks	No remarks
2010-08-19	Cas2	D	0	0	50	No remarks	No remarks
2010-08-19	Cas3	A	0	0	50	No remarks	No remarks
2010-08-19	Cas3	B	0	0	50	No remarks	No remarks
2010-08-19	Cas3	C	0	0	50	No remarks	No remarks
2010-08-19	Cas3	D	0	0	31	No remarks	No remarks
2010-08-19	Cas4	A	0	0	50	No remarks	No remarks
2010-08-19	Cas4	B	0	0	50	No remarks	No remarks
2010-08-19	Cas4	C	0	0	50	No remarks	No remarks
2010-08-19	Cas4	D	0	0	50	No remarks	No remarks
2010-08-20	Cas1	A	0	0	50	No remarks	No remarks
2010-08-20	Cas1	B	0	0	50	No remarks	No remarks
2010-08-20	Cas1	C	0	0	50	No remarks	No remarks
2010-08-20	Cas1	D	0	0	49	No remarks	No remarks
2010-08-26	Cas1	A	0	0	50	No remarks	No remarks
2010-08-26	Cas1	B	0	0	50	No remarks	No remarks
2010-08-26	Cas1	C	0	0	50	No remarks	No remarks
2010-08-26	Cas1	D	0	0	50	No remarks	No remarks
2010-08-26	Cas2	A	0	0	50	No remarks	No remarks
2010-08-26	Cas2	B	0	0	50	No remarks	No remarks
2010-08-26	Cas2	C	0	0	50	No remarks	No remarks
2010-08-26	Cas2	D	0	0	50	No remarks	No remarks
2010-08-26	Cas3	A	0	0	50	No remarks	No remarks
2010-08-26	Cas3	B	0	0	50	No remarks	No remarks
2010-08-26	Cas3	C	0	0	50	No remarks	No remarks
2010-08-26	Cas3	D	0	0	44	No remarks	No remarks
2010-08-26	Cas4	A	0	0	50	No remarks	No remarks
2010-08-26	Cas4	B	0	0	50	No remarks	No remarks
2010-08-26	Cas4	C	0	0	50	No remarks	No remarks
2010-08-26	Cas4	D	0	0	50	No remarks	No remarks
2010-09-02	Cas1	A	0	0	50	No remarks	No remarks
2010-09-02	Cas1	B	0	0	71	No remarks	No remarks
2010-09-02	Cas1	C	0	0	91	No remarks	No remarks
2010-09-02	Cas1	D	0	0	32	No remarks	No remarks
2010-09-02	Cas2	A	0	0	13	No remarks	No remarks
2010-09-02	Cas2	B	0	0	34	No remarks	No remarks
2010-09-02	Cas2	C	0	0	58	No remarks	No remarks
2010-09-02	Cas2	D	0	0	28	No remarks	No remarks
2010-09-02	K1C	A	0	0	25	No remarks	No remarks
2010-09-02	K2C	A	0	0	24	No remarks	No remarks
2010-09-02	K3C	A	0	0	21	No remarks	No remarks
2010-09-02	K4C	A	0	0	36	No remarks	No remarks
2010-09-02	K5C	A	0	0	52	No remarks	No remarks
2010-09-02	W1C	A	0	0	83	No remarks	No remarks
2010-09-02	W2C	A	0	0	68	No remarks	No remarks
2010-09-02	W3C	A	0	0	14	No remarks	No remarks
2010-09-02	W4C	A	9	0	47	New buds	No remarks
2010-09-02	W5C		0	0	34	No remarks	No remarks
2010-09-03	Cas3	A	0	0	37	No remarks	No remarks
2010-09-03	Cas3	B	0	0	43	No remarks	No remarks
2010-09-03	Cas3	C	0	0	49	No remarks	No remarks
2010-09-03	Cas3	D	0	0	24	No remarks	No remarks
2010-09-12	K1C	A	0	0	34	Broken off	No remarks
2010-09-12	K2C	A	0	0	15	Broken off	No remarks
2010-09-12	K3C	A	0	0	32	No remarks	No remarks
2010-09-12	K4C	A	0	0	53	No remarks	No remarks
2010-09-12	K5C	A	0	0	59	No remarks	No remarks
2010-09-12	W1C	A	0	0	51	New buds present	No remarks
2010-09-12	W2C	A	0	0	53	No remarks	No remarks
2010-09-12	W3C	A	0	0	25	No remarks	No remarks
2010-09-12	W4C	A	16	0	74	No remarks	No remarks
2010-09-12	W5C		0	0	58	No remarks	No remarks
2011-06-03	Cas1	A	11	0	0	No remarks	No remarks
2011-06-03	Cas1	B	0	0	0	No remarks	No remarks
2011-06-03	Cas1	C	0	0	0	No remarks	No remarks
2011-06-03	Cas1	D	0	0	0	No remarks	No remarks
2011-06-10	Cas1	A	37	0	0	No remarks	No remarks
2011-06-10	Cas1	B	20	0	0	No remarks	No remarks
2011-06-10	Cas1	C	0	0	0	No remarks	No remarks
2011-06-10	Cas1	D	2	0	0	No remarks	No remarks
2011-06-10	Cas2	A	0	0	0	No remarks	No remarks
2011-06-10	Cas2	B	4	0	0	No remarks	No remarks
2011-06-10	Cas2	C	0	0	0	No remarks	No remarks
2011-06-10	Cas2	D	3	0	0	No remarks	No remarks
2011-06-17	Cas1	A	50	0	0	No remarks	No remarks
2011-06-17	Cas1	B	50	0	0	No remarks	No remarks
2011-06-17	Cas1	C	50	0	0	No remarks	No remarks
2011-06-17	Cas1	D	20	0	0	No remarks	No remarks
2011-06-17	Cas2	A	19	0	0	No remarks	No remarks
2011-06-17	Cas2	B	42	0	0	No remarks	No remarks
2011-06-17	Cas2	C	13	0	0	No remarks	No remarks
2011-06-17	Cas2	D	21	0	0	No remarks	No remarks
2011-06-17	Cas3	A	0	0	0	No remarks	No remarks
2011-06-17	Cas3	B	1	0	0	No remarks	No remarks
2011-06-17	Cas3	C	0	0	0	No remarks	No remarks
2011-06-17	Cas3	D	0	0	0	No remarks	No remarks
2011-06-17	Cas4	A	0	0	0	No remarks	No remarks
2011-06-17	Cas4	B	0	0	0	No remarks	No remarks
2011-06-17	Cas4	C	0	0	0	No remarks	No remarks
2011-06-17	Cas4	D	0	0	0	No remarks	No remarks
2011-06-17	K1C	A	0	0	0	Only counted within pin-point marker	No remarks
2011-06-17	K2C	A	0	0	0	Only counted within pin-point marker	No remarks
2011-06-17	K3C	A	0	0	0	Only counted within pin-point marker	No remarks
2011-06-17	K4C	A	0	0	0	Only counted within pin-point marker	No remarks
2011-06-17	K5C	A	0	0	0	Only counted within pin-point marker	No remarks
2011-06-17	W1C	A	0	0	0	Only counted within pin-point marker	No remarks
2011-06-17	W2C	A	0	0	0	Only counted within pin-point marker	No remarks
2011-06-17	W3C	A	0	0	0	Only counted within pin-point marker	No remarks
2011-06-17	W4C	A	0	0	0	Only counted within pin-point marker	No remarks
2011-06-17	W5C		0	0	0	Only counted within pin-point marker	No remarks
2011-06-24	Cas1	A	11	49	0	No remarks	No remarks
2011-06-24	Cas1	B	27	63	0	No remarks	No remarks
2011-06-24	Cas1	C	4	65	0	No remarks	No remarks
2011-06-24	Cas1	D	11	59	0	No remarks	No remarks
2011-06-24	Cas2	A	60	8	0	No remarks	No remarks
2011-06-24	Cas2	B	40	60	0	No remarks	No remarks
2011-06-24	Cas2	C	22	32	0	No remarks	No remarks
2011-06-24	Cas2	D	36	30	0	No remarks	No remarks
2011-06-24	Cas3	A	0	0	0	No remarks	No remarks
2011-06-24	Cas3	B	14	0	0	No remarks	No remarks
2011-06-24	Cas3	C	53	0	0	No remarks	No remarks
2011-06-24	Cas3	D	5	0	0	No remarks	No remarks
2011-06-24	Cas4	A	34	0	0	No remarks	No remarks
2011-06-24	Cas4	B	41	0	0	No remarks	No remarks
2011-06-24	Cas4	C	21	0	0	No remarks	No remarks
2011-06-24	Cas4	D	28	0	0	No remarks	No remarks
2011-06-24	K1C	A	3	0	0	Only counted within pin-point marker	No remarks
2011-06-24	K2C	A	4	0	0	Only counted within pin-point marker	No remarks
2011-06-24	K3C	A	2	0	0	Only counted within pin-point marker	No remarks
2011-06-24	K4C	A	16	0	0	Only counted within pin-point marker	No remarks
2011-06-24	K5C	A	30	0	0	Only counted within pin-point marker	No remarks
2011-06-24	W1C	A	48	2	0	Only counted within pin-point marker	No remarks
2011-06-24	W2C	A	23	0	0	Only counted within pin-point marker	No remarks
2011-06-24	W3C	A	0	0	0	Only counted within pin-point marker	No remarks
2011-06-24	W4C	A	50	0	0	Only counted within pin-point marker	No remarks
2011-06-24	W5C		13	0	0	Only counted within pin-point marker	No remarks
2011-07-01	Cas1	A	1	49	0	No remarks	No remarks
2011-07-01	Cas1	B	0	50	0	No remarks	No remarks
2011-07-01	Cas1	C	3	46	1	No remarks	No remarks
2011-07-01	Cas1	D	2	46	2	No remarks	No remarks
2011-07-01	Cas2	A	23	35	0	No remarks	No remarks
2011-07-01	Cas2	B	21	43	0	No remarks	No remarks
2011-07-01	Cas2	C	9	41	0	No remarks	No remarks
2011-07-01	Cas2	D	1	49	0	No remarks	No remarks
2011-07-01	Cas3	A	31	39	0	No remarks	No remarks
2011-07-01	Cas3	B	49	21	0	No remarks	No remarks
2011-07-01	Cas3	C	28	32	0	No remarks	No remarks
2011-07-01	Cas3	D	38	7	0	No remarks	No remarks
2011-07-01	Cas4	A	50	0	0	No remarks	No remarks
2011-07-01	Cas4	B	49	1	0	No remarks	No remarks
2011-07-01	Cas4	C	46	4	0	No remarks	No remarks
2011-07-01	Cas4	D	47	9	0	No remarks	No remarks
2011-07-03	K1C	A	18	3	0	LAHH insert from flat table	No remarks
2011-07-03	K2C	A	6	7	0	LAHH insert from flat table	No remarks
2011-07-03	K3C	A	16	3	0	LAHH insert from flat table, OBSDATE corrected from 2011-07-08	No remarks
2011-07-03	K4C	A	30	8	0	LAHH insert from flat table, OBSDATE corrected from 2011-07-08	No remarks
2011-07-03	K5C	A	44	6	0	LAHH insert from flat table, OBSDATE corrected from 2011-07-08	No remarks
2011-07-03	W1C	A	0	50	0	LAHH insert from flat table	No remarks
2011-07-03	W2C	A	1	28	0	LAHH insert from flat table	No remarks
2011-07-03	W3C	A	8	9	0	LAHH insert from flat table, OBSDATE corrected from 2011-07-08	No remarks
2011-07-03	W4C	A	15	35	0	LAHH insert from flat table, OBSDATE corrected from 2011-07-08	No remarks
2011-07-03	W5C		21	16	0	LAHH insert from flat table, OBSDATE corrected from 2011-07-08	No remarks
2011-07-08	Cas1	A	0	66	4	No remarks	No remarks
2011-07-08	Cas1	B	0	44	20	No remarks	No remarks
2011-07-08	Cas1	C	0	32	36	No remarks	No remarks
2011-07-08	Cas1	D	0	57	23	No remarks	No remarks
2011-07-08	Cas2	A	0	60	22	No remarks	No remarks
2011-07-08	Cas2	B	0	62	13	No remarks	No remarks
2011-07-08	Cas2	C	0	61	10	No remarks	No remarks
2011-07-08	Cas2	D	0	58	15	No remarks	No remarks
2011-07-08	Cas3	A	0	66	1	No remarks	No remarks
2011-07-08	Cas3	B	0	55	2	No remarks	No remarks
2011-07-08	Cas3	C	0	50	0	No remarks	No remarks
2011-07-08	Cas3	D	0	50	0	No remarks	No remarks
2011-07-08	Cas4	A	0	50	0	No remarks	No remarks
2011-07-08	Cas4	B	0	50	0	No remarks	No remarks
2011-07-08	Cas4	C	0	50	0	No remarks	No remarks
2011-07-08	Cas4	D	0	50	0	No remarks	No remarks
2011-07-08	K1C	A	7	19	0	Only counted within pin-point marker	No remarks
2011-07-08	K2C	A	3	13	0	Only counted within pin-point marker	No remarks
2011-07-08	K3C	A	2	17	0	Only counted within pin-point marker	No remarks
2011-07-08	K4C	A	6	44	0	Only counted within pin-point marker	No remarks
2011-07-08	K5C	A	18	32	1	Only counted within pin-point marker	No remarks
2011-07-08	W1C	A	0	29	21	Only counted within pin-point marker	No remarks
2011-07-08	W2C	A	0	24	1	Only counted within pin-point marker	No remarks
2011-07-08	W3C	A	1	16	2	Only counted within pin-point marker	No remarks
2011-07-08	W4C	A	0	49	1	Only counted within pin-point marker	No remarks
2011-07-08	W5C		0	27	0	Only counted within pin-point marker	No remarks
2011-07-15	Cas1	A	0	2	52	No remarks	No remarks
2011-07-15	Cas1	B	0	1	63	No remarks	No remarks
2011-07-15	Cas1	C	0	0	50	No remarks	No remarks
2011-07-15	Cas1	D	0	2	50	No remarks	No remarks
2011-07-15	Cas2	A	0	11	41	No remarks	No remarks
2011-07-15	Cas2	B	0	42	30	No remarks	No remarks
2011-07-15	Cas2	C	0	7	43	No remarks	No remarks
2011-07-15	Cas2	D	0	31	33	No remarks	No remarks
2011-07-15	Cas3	A	0	25	25	No remarks	No remarks
2011-07-15	Cas3	B	0	51	25	No remarks	No remarks
2011-07-15	Cas3	C	0	47	33	No remarks	No remarks
2011-07-15	Cas3	D	0	33	11	No remarks	No remarks
2011-07-15	Cas4	A	0	49	9	No remarks	No remarks
2011-07-15	Cas4	B	0	57	8	No remarks	No remarks
2011-07-15	Cas4	C	0	59	3	No remarks	No remarks
2011-07-15	Cas4	D	0	59	12	No remarks	No remarks
2011-07-22	Cas1	A	0	0	88	No remarks	No remarks
2011-07-22	Cas1	B	0	0	109	No remarks	No remarks
2011-07-22	Cas1	C	0	0	81	No remarks	No remarks
2011-07-22	Cas1	D	0	0	51	No remarks	No remarks
2011-07-22	Cas2	A	0	0	77	No remarks	No remarks
2011-07-22	Cas2	B	0	0	173	No remarks	No remarks
2011-07-22	Cas2	C	0	0	93	No remarks	No remarks
2011-07-22	Cas2	D	0	2	166	No remarks	No remarks
2011-07-22	Cas3	A	0	2	55	No remarks	No remarks
2011-07-22	Cas3	B	0	29	62	No remarks	No remarks
2011-07-22	Cas3	C	0	8	55	No remarks	No remarks
2011-07-22	Cas3	D	0	1	37	No remarks	No remarks
2011-07-22	Cas4	A	0	2	70	No remarks	No remarks
2011-07-22	Cas4	B	0	12	77	No remarks	No remarks
2011-07-22	Cas4	C	0	20	51	No remarks	No remarks
2011-07-22	Cas4	D	0	20	46	No remarks	No remarks
2011-07-22	K1C	A	0	8	54	No remarks	No remarks
2011-07-22	K2C	A	0	3	43	No remarks	No remarks
2011-07-22	K3C	A	0	15	29	No remarks	No remarks
2011-07-22	K4C	A	0	26	46	No remarks	No remarks
2011-07-22	K5C	A	0	29	72	No remarks	No remarks
2011-07-22	W1C	A	2	2	112	No remarks	No remarks
2011-07-22	W2C	A	1	0	77	No remarks	No remarks
2011-07-22	W3C	A	0	4	63	No remarks	No remarks
2011-07-22	W4C	A	0	0	72	No remarks	No remarks
2011-07-22	W5C		0	10	76	No remarks	No remarks
2011-07-29	Cas1	A	0	0	50	No remarks	No remarks
2011-07-29	Cas1	B	0	0	50	No remarks	No remarks
2011-07-29	Cas1	C	1	0	50	New bud	No remarks
2011-07-29	Cas1	D	0	0	50	No remarks	No remarks
2011-07-29	Cas2	A	0	0	67	No remarks	No remarks
2011-07-29	Cas2	B	0	0	50	No remarks	No remarks
2011-07-29	Cas2	C	0	0	50	No remarks	No remarks
2011-07-29	Cas2	D	0	0	50	No remarks	No remarks
2011-07-29	Cas3	A	1	1	80	New bud	No remarks
2011-07-29	Cas3	B	1	1	71	New bud	No remarks
2011-07-29	Cas3	C	0	0	70	No remarks	No remarks
2011-07-29	Cas3	D	0	0	34	No remarks	No remarks
2011-07-29	Cas4	A	0	0	50	No remarks	No remarks
2011-07-29	Cas4	B	0	1	50	No remarks	No remarks
2011-07-29	Cas4	C	0	0	50	No remarks	No remarks
2011-07-29	Cas4	D	0	3	47	No remarks	No remarks
2011-08-05	Cas1	A	0	0	98	No remarks	No remarks
2011-08-05	Cas1	B	0	0	139	No remarks	No remarks
2011-08-05	Cas1	C	1	0	83	No remarks	No remarks
2011-08-05	Cas1	D	0	0	54	No remarks	No remarks
2011-08-05	Cas2	A	0	0	63	No remarks	No remarks
2011-08-05	Cas2	B	0	0	70	No remarks	No remarks
2011-08-05	Cas2	C	0	0	81	No remarks	No remarks
2011-08-05	Cas2	D	0	0	68	No remarks	No remarks
2011-08-05	Cas3	A	0	0	57	No remarks	No remarks
2011-08-05	Cas3	B	0	0	51	No remarks	No remarks
2011-08-05	Cas3	C	0	0	53	No remarks	No remarks
2011-08-05	Cas3	D	0	0	51	No remarks	No remarks
2011-08-05	Cas4	A	0	0	50	No remarks	No remarks
2011-08-05	Cas4	B	0	0	50	No remarks	No remarks
2011-08-05	Cas4	C	0	0	50	No remarks	No remarks
2011-08-05	Cas4	D	0	0	50	No remarks	No remarks
2011-08-05	K1C	A	1	0	29	No remarks	No remarks
2011-08-05	K2C	A	0	0	11	No remarks	No remarks
2011-08-05	K3C	A	0	0	20	No remarks	No remarks
2011-08-05	K4C	A	2	0	54	No remarks	No remarks
2011-08-05	K5C	A	1	0	97	No remarks	No remarks
2011-08-05	W1C	A	0	0	50	No remarks	No remarks
2011-08-05	W2C	A	0	0	11	No remarks	No remarks
2011-08-05	W3C	A	0	0	14	No remarks	No remarks
2011-08-05	W4C	A	0	0	52	No remarks	No remarks
2011-08-05	W5C		0	0	37	No remarks	No remarks
2011-08-12	Cas1	A	0	0	50	No remarks	No remarks
2011-08-12	Cas1	B	0	0	50	No remarks	No remarks
2011-08-12	Cas1	C	0	0	50	No remarks	No remarks
2011-08-12	Cas1	D	0	0	50	No remarks	No remarks
2011-08-12	Cas2	A	0	0	50	No remarks	No remarks
2011-08-12	Cas2	B	0	0	50	No remarks	No remarks
2011-08-12	Cas2	C	0	0	50	No remarks	No remarks
2011-08-12	Cas2	D	0	0	50	No remarks	No remarks
2011-08-12	Cas3	A	0	0	50	No remarks	No remarks
2011-08-12	Cas3	B	0	0	50	No remarks	No remarks
2011-08-12	Cas3	C	0	0	50	No remarks	No remarks
2011-08-12	Cas3	D	0	0	50	No remarks	No remarks
2011-08-12	Cas4	A	0	0	50	No remarks	No remarks
2011-08-12	Cas4	B	0	0	50	No remarks	No remarks
2011-08-12	Cas4	C	1	0	50	No remarks	No remarks
2011-08-12	Cas4	D	0	0	50	No remarks	No remarks
2011-08-13	K1C	A	1	0	49	No remarks	No remarks
2011-08-13	K2C	A	0	0	48	No remarks	No remarks
