Date	Plot	Section	Buds	Flowers	Senescent	Open	Eaten	Field_remarks	General_remarks
2009-08-06	Pap2	D	5	13	6	112	0	No remarks	No remarks
2009-08-06	Pap3	A	0	0	0	24	0	No remarks	No remarks
2009-08-06	Pap3	B	0	0	0	43	0	No remarks	No remarks
2009-08-06	Pap3	C	0	0	4	49	0	No remarks	No remarks
2009-08-06	Pap3	D	0	0	0	17	0	No remarks	No remarks
2009-08-06	Pap4	A	0	0	0	7	0	No remarks	No remarks
2009-08-06	Pap4	B	0	0	1	6	0	No remarks	No remarks
2009-08-06	Pap4	C	0	0	0	4	0	No remarks	No remarks
2009-08-06	Pap4	D	0	0	0	1	0	No remarks	No remarks
2009-08-13	Pap1	A	0	0	0	5	0	No remarks	No remarks
2009-08-13	Pap1	B	0	0	1	17	0	No remarks	No remarks
2009-08-13	Pap1	C	0	0	1	12	0	No remarks	No remarks
2009-08-13	Pap1	D	0	0	1	17	4	4 eaten	No remarks
2009-08-15	Pap2	A	1	3	5	28	0	No remarks	No remarks
2009-08-15	Pap2	B	1	2	5	64	0	No remarks	No remarks
2009-08-15	Pap2	C	0	0	9	52	0	No remarks	No remarks
2009-08-15	Pap2	D	0	0	4	77	0	No remarks	No remarks
2009-08-15	Pap3	A	0	0	0	22	0	No remarks	No remarks
2009-08-15	Pap3	B	0	0	0	52	0	No remarks	No remarks
2009-08-15	Pap3	C	0	0	4	53	0	No remarks	No remarks
2009-08-15	Pap3	D	2	0	0	17	0	No remarks	No remarks
2009-08-19	Pap1	A	0	0	0	5	0	Finished	No remarks
2009-08-19	Pap1	B	0	0	0	15	0	Finished	No remarks
2009-08-19	Pap1	C	0	0	1	17	0	Finished	No remarks
2009-08-19	Pap1	D	0	0	1	12	0	Finished	No remarks
2009-08-19	Pap2	A	0	2	5	43	0	No remarks	No remarks
2009-08-19	Pap2	B	1	2	6	57	0	No remarks	No remarks
2009-08-19	Pap2	C	0	0	9	64	0	No remarks	No remarks
2009-08-19	Pap2	D	0	0	4	58	0	No remarks	No remarks
2009-08-19	Pap3	A	0	0	0	28	0	Finished	No remarks
2009-08-19	Pap3	B	0	0	0	43	0	Finished	No remarks
2009-08-19	Pap3	C	0	0	4	50	0	No remarks	No remarks
2009-08-19	Pap3	D	2	0	0	17	0	No remarks	No remarks
2009-08-19	Pap4	A	0	0	0	9	0	No remarks	No remarks
2009-08-19	Pap4	B	0	0	0	8	0	No remarks	No remarks
2009-08-19	Pap4	C	0	0	0	5	0	No remarks	No remarks
2009-08-19	Pap4	D	0	0	0	2	0	No remarks	No remarks
2009-08-26	Pap1	A	0	0	0	4	0	Some without heads	No remarks
2009-08-26	Pap1	B	0	0	0	6	0	Some without heads	No remarks
2009-08-26	Pap1	C	0	0	0	12	0	Some without heads	No remarks
2009-08-26	Pap1	D	0	0	0	14	0	Some without heads	No remarks
2009-08-26	Pap2	A	0	0	5	23	0	No remarks	No remarks
2009-08-26	Pap2	B	0	1	4	46	0	No remarks	No remarks
2009-08-26	Pap2	C	0	0	2	52	0	No remarks	No remarks
2009-08-26	Pap2	D	0	0	4	46	0	No remarks	No remarks
2009-08-26	Pap3	A	0	0	0	18	0	No remarks	No remarks
2009-08-26	Pap3	B	0	0	0	41	0	No remarks	No remarks
2009-08-26	Pap3	C	0	0	2	54	0	No remarks	No remarks
2009-08-26	Pap3	D	1	1	0	15	0	No remarks	No remarks
2009-08-26	Pap4	A	0	0	0	7	0	No remarks	No remarks
2009-08-26	Pap4	B	0	0	0	6	0	No remarks	No remarks
2009-08-26	Pap4	C	0	0	0	3	0	No remarks	No remarks
2009-08-26	Pap4	D	0	0	1	0	0	No remarks	No remarks
2009-09-02	Pap1	A	0	0	0	2	0	Very few plants	No remarks
2009-09-02	Pap1	B	0	0	0	2	0	No remarks	No remarks
2009-09-02	Pap1	C	0	0	0	10	0	4 without heads	No remarks
2009-09-02	Pap1	D	0	0	0	14	0	No remarks	No remarks
2009-09-02	Pap2	A	0	0	3	21	0	No remarks	No remarks
2009-09-02	Pap2	B	0	0	2	52	0	No remarks	No remarks
2009-09-02	Pap2	C	0	0	2	51	0	No remarks	No remarks
2009-09-02	Pap2	D	0	0	0	32	0	No remarks	No remarks
2009-09-02	Pap3	A	0	0	0	16	0	No remarks	No remarks
2009-09-02	Pap3	B	0	0	0	35	0	No remarks	No remarks
2009-09-02	Pap3	C	0	0	0	57	0	No remarks	No remarks
2009-09-02	Pap3	D	1	1	0	11	0	No remarks	No remarks
2009-09-02	Pap4	A	0	0	0	6	0	No remarks	No remarks
2009-09-02	Pap4	B	0	0	0	6	0	No remarks	No remarks
2009-09-02	Pap4	C	0	0	0	4	0	No remarks	No remarks
2009-09-02	Pap4	D	0	0	0	2	0	No remarks	No remarks
2009-09-09	Pap1	A	0	0	0	-9999	0	All open	No remarks
2009-09-09	Pap1	B	0	0	0	-9999	0	All open	No remarks
2009-09-09	Pap1	C	0	0	0	-9999	0	All open	No remarks
2009-09-09	Pap1	D	0	0	0	-9999	0	All open	No remarks
2009-09-09	Pap2	A	0	0	0	-9999	0	All open	No remarks
2009-09-09	Pap2	B	0	0	0	-9999	0	All open	No remarks
2009-09-09	Pap2	C	0	0	0	-9999	0	All open	No remarks
2009-09-09	Pap2	D	0	0	0	-9999	0	All open	No remarks
2009-09-09	Pap3	A	0	0	0	-9999	0	All open	No remarks
2009-09-09	Pap3	B	0	0	0	-9999	0	All open	No remarks
2009-09-09	Pap3	C	0	0	0	-9999	0	All open	No remarks
2009-09-09	Pap3	D	1	0	1	-9999	0	All other open	No remarks
2009-09-09	Pap4	A	0	0	0	-9999	0	All open	No remarks
2009-09-09	Pap4	B	0	0	0	-9999	0	All open	No remarks
2009-09-09	Pap4	C	0	0	0	-9999	0	All open	No remarks
2009-09-09	Pap4	D	0	0	0	-9999	0	All open	No remarks
2009-09-16	Pap1	A	0	0	0	-9999	0	All open	No remarks
2009-09-16	Pap1	B	0	0	0	-9999	0	All open	No remarks
2009-09-16	Pap1	C	0	0	0	-9999	0	All open	No remarks
2009-09-16	Pap1	D	0	0	0	-9999	0	All open	No remarks
2009-09-16	Pap2	A	0	0	0	-9999	0	All open	No remarks
2009-09-16	Pap2	B	0	0	0	-9999	0	All open	No remarks
2009-09-16	Pap2	C	0	0	0	-9999	0	All open	No remarks
2009-09-16	Pap2	D	0	0	0	-9999	0	All open	No remarks
2009-09-16	Pap3	A	0	0	0	-9999	0	All open	No remarks
2009-09-16	Pap3	B	0	0	0	-9999	0	All open	No remarks
2009-09-16	Pap3	C	0	0	0	-9999	0	All open	No remarks
2009-09-16	Pap3	D	1	0	1	-9999	0	The bud seems dead. Lying along the ground, but still green. All other open.	No remarks
2009-09-16	Pap4	A	0	0	0	-9999	0	All open	No remarks
2009-09-16	Pap4	B	0	0	0	-9999	0	All open	No remarks
2009-09-16	Pap4	C	0	0	0	-9999	0	All open	No remarks
2009-09-16	Pap4	D	0	0	0	-9999	0	All open	No remarks
2009-09-23	Pap1	A	0	0	0	-9999	0	Most plants under snow. The seen open.	No remarks
2009-09-23	Pap1	B	0	0	0	-9999	0	Most plants under snow. The seen open.	No remarks
2009-09-23	Pap1	C	0	0	0	-9999	0	Most plants under snow. The seen open.	No remarks
2009-09-23	Pap1	D	0	0	0	-9999	0	Most plants under snow. The seen open.	No remarks
2009-09-23	Pap2	A	0	0	0	-9999	0	Most plants under snow. The seen open.	No remarks
2009-09-23	Pap2	B	0	0	0	-9999	0	Most plants under snow. The seen open.	No remarks
2009-09-23	Pap2	C	0	0	0	-9999	0	Most plants under snow. The seen open.	No remarks
2009-09-23	Pap2	D	0	0	0	-9999	0	Most plants under snow. The seen open.	No remarks
2009-09-23	Pap3	A	0	0	0	-9999	0	Most plants under snow. The seen open.	No remarks
2009-09-23	Pap3	B	0	0	0	-9999	0	Most plants under snow. The seen open.	No remarks
2009-09-23	Pap3	C	0	0	0	-9999	0	Most plants under snow. The seen open.	No remarks
2009-09-23	Pap3	D	1	0	1	-9999	0	The bud still lying along the ground. The senescent flower seems dead. All other seen open	No remarks
2009-09-23	Pap4	A	0	0	0	-9999	0	Most plants under snow. The seen open.	No remarks
2009-09-23	Pap4	B	0	0	0	-9999	0	Most plants under snow. The seen open.	No remarks
2009-09-23	Pap4	C	0	0	0	-9999	0	Most plants under snow. The seen open.	No remarks
2009-09-23	Pap4	D	0	0	0	-9999	0	Most plants under snow. The seen open.	No remarks
2010-06-17	Pap1	A	0	0	0	0	0	Still empty	No remarks
2010-06-17	Pap1	B	0	0	0	0	0	Still empty	No remarks
2010-06-17	Pap1	C	0	0	0	0	0	Still empty	No remarks
2010-06-17	Pap1	D	0	0	0	0	0	Still empty	No remarks
2010-06-17	Pap2	A	0	0	0	0	0	Still empty	No remarks
2010-06-17	Pap2	B	0	0	0	0	0	Still empty	No remarks
2010-06-17	Pap2	C	0	0	0	0	0	Still empty	No remarks
2010-06-17	Pap2	D	0	0	0	0	0	Still empty	No remarks
2010-06-17	Pap3	A	0	0	0	0	0	Still empty	No remarks
2010-06-17	Pap3	B	0	0	0	0	0	Still empty	No remarks
2010-06-17	Pap3	C	0	0	0	0	0	Still empty	No remarks
2010-06-17	Pap3	D	0	0	0	0	0	Still empty	No remarks
2010-06-24	Pap1	A	0	0	0	0	0	Empty	No remarks
2010-06-24	Pap1	B	1	0	0	0	0	No remarks	No remarks
2010-06-24	Pap1	C	0	0	0	0	0	Empty	No remarks
2010-06-24	Pap1	D	0	0	0	0	0	Empty	No remarks
2010-06-24	Pap2	A	0	0	0	0	0	Still empty	No remarks
2010-06-24	Pap2	B	0	0	0	0	0	Still empty	No remarks
2010-06-24	Pap2	C	0	0	0	0	0	Still empty	No remarks
2010-06-24	Pap2	D	0	0	0	0	0	Still empty	No remarks
2010-06-24	Pap3	A	0	0	0	0	0	Still empty	No remarks
2010-06-24	Pap3	B	0	0	0	0	0	Still empty	No remarks
2010-06-24	Pap3	C	0	0	0	0	0	Still empty	No remarks
2010-06-24	Pap3	D	0	0	0	0	0	Still empty	No remarks
2010-07-02	Pap1	A	2	0	0	0	0	No remarks	No remarks
2010-07-02	Pap1	B	0	0	0	0	0	No remarks	No remarks
2010-07-02	Pap1	C	4	1	0	0	0	No remarks	No remarks
2010-07-02	Pap1	D	5	0	0	0	0	No remarks	No remarks
2010-07-02	Pap2	A	19	0	0	0	0	No remarks	No remarks
2010-07-02	Pap2	B	13	0	0	0	0	No remarks	No remarks
2010-07-02	Pap2	C	10	0	0	0	0	No remarks	No remarks
2010-07-02	Pap3	A	5	0	0	0	0	No remarks	No remarks
2010-07-02	Pap3	B	17	0	0	0	0	No remarks	No remarks
2010-07-02	Pap3	C	15	0	0	0	0	No remarks	No remarks
2010-07-02	Pap3	D	3	0	0	0	0	No remarks	No remarks
2010-07-02	Pap4	A	3	0	0	0	0	No remarks	No remarks
2010-07-02	Pap4	B	3	0	0	0	0	No remarks	No remarks
2010-07-02	Pap4	C	0	0	0	0	0	No remarks	No remarks
2010-07-02	Pap4	D	4	0	0	0	0	No remarks	No remarks
2010-07-08	Pap1	A	1	0	0	0	0	No remarks	No remarks
2010-07-08	Pap1	B	3	1	0	0	0	No remarks	No remarks
2010-07-08	Pap1	C	5	5	0	0	0	No remarks	No remarks
2010-07-08	Pap1	D	5	4	0	0	0	No remarks	No remarks
2010-07-08	Pap2	A	20	7	0	0	0	No remarks	No remarks
2010-07-08	Pap2	B	18	7	0	0	0	No remarks	No remarks
2010-07-08	Pap2	C	18	0	0	0	0	No remarks	No remarks
2010-07-08	Pap2	D	27	1	0	0	0	No remarks	No remarks
2010-07-08	Pap3	A	19	0	0	0	0	No remarks	No remarks
2010-07-08	Pap3	B	24	3	0	0	0	No remarks	No remarks
2010-07-08	Pap3	C	3	0	0	0	0	No remarks	No remarks
2010-07-08	Pap3	D	3	0	0	0	0	No remarks	No remarks
2010-07-08	Pap4	A	4	0	0	0	0	No remarks	No remarks
2010-07-08	Pap4	B	2	0	0	0	0	No remarks	No remarks
2010-07-08	Pap4	C	4	0	0	0	0	No remarks	No remarks
2010-07-08	Pap4	D	3	0	0	0	0	No remarks	No remarks
2010-07-15	Pap1	A	0	3	0	0	0	No remarks	No remarks
2010-07-15	Pap1	B	0	7	1	0	0	No remarks	No remarks
2010-07-15	Pap1	C	4	12	3	0	0	No remarks	No remarks
2010-07-15	Pap1	D	2	11	2	0	0	No remarks	No remarks
2010-07-15	Pap2	A	28	80	2	0	0	No remarks	No remarks
2010-07-15	Pap2	B	38	57	1	0	1	No remarks	No remarks
2010-07-15	Pap2	C	22	44	7	0	0	No remarks	No remarks
2010-07-15	Pap2	D	44	75	0	0	0	No remarks	No remarks
2010-07-15	Pap3	A	8	12	0	0	0	No remarks	No remarks
2010-07-15	Pap3	B	9	38	0	0	0	No remarks	No remarks
2010-07-15	Pap3	C	13	35	0	0	0	No remarks	No remarks
2010-07-15	Pap3	D	0	10	0	0	0	No remarks	No remarks
2010-07-15	Pap4	A	7	5	0	0	0	No remarks	No remarks
2010-07-15	Pap4	B	2	0	0	0	0	No remarks	No remarks
2010-07-15	Pap4	C	2	3	0	0	0	No remarks	No remarks
2010-07-15	Pap4	D	4	5	0	0	0	No remarks	No remarks
2010-07-22	Pap1	A	0	1	2	0	0	No remarks	No remarks
2010-07-22	Pap1	B	1	2	5	0	0	No remarks	No remarks
2010-07-22	Pap1	C	8	10	6	0	0	No remarks	No remarks
2010-07-22	Pap1	D	0	7	6	0	0	No remarks	No remarks
2010-07-22	Pap3	A	3	17	6	0	0	No remarks	No remarks
2010-07-22	Pap3	B	4	37	22	0	0	No remarks	No remarks
2010-07-22	Pap3	C	6	29	24	0	0	No remarks	No remarks
2010-07-22	Pap3	D	0	9	4	0	0	No remarks	No remarks
2010-07-22	Pap4	A	1	15	1	0	0	No remarks	No remarks
2010-07-22	Pap4	B	4	10	0	0	0	No remarks	No remarks
2010-07-22	Pap4	C	5	23	0	0	0	No remarks	No remarks
2010-07-22	Pap4	D	2	12	0	0	0	No remarks	No remarks
2010-07-29	Pap1	A	0	0	1	0	0	No remarks	No remarks
2010-07-29	Pap1	B	0	3	7	0	0	No remarks	No remarks
2010-07-29	Pap1	C	2	10	15	0	0	No remarks	No remarks
2010-07-29	Pap1	D	0	1	11	0	0	No remarks	No remarks
2010-07-29	Pap2	A	1	10	80	0	0	1 white flower	No remarks
2010-07-29	Pap2	B	4	14	69	0	0	No remarks	No remarks
2010-07-29	Pap2	C	5	5	76	0	0	No remarks	No remarks
2010-07-29	Pap2	D	5	18	103	0	0	No remarks	No remarks
2010-07-30	Pap3	A	1	3	20	0	0	1 bud registered as senescent	No remarks
2010-07-30	Pap3	B	3	3	44	0	0	No remarks	No remarks
2010-07-30	Pap3	C	2	5	57	0	0	No remarks	No remarks
2010-07-30	Pap3	D	-9999	-9999	-9999	-9999	-9999	Section missed	No remarks
2010-07-30	Pap4	A	0	4	18	0	0	No remarks	No remarks
2010-07-30	Pap4	B	1	6	8	0	0	Flowers incl. 1 white.	No remarks
2010-07-30	Pap4	C	2	11	15	0	0	No remarks	No remarks
2010-07-30	Pap4	D	0	4	11	0	0	No remarks	No remarks
2010-08-05	Pap2	A	1	5	46	24	0	No remarks	No remarks
2010-08-05	Pap2	B	2	8	52	10	0	No remarks	No remarks
2010-08-05	Pap2	C	5	5	68	13	0	No remarks	No remarks
2010-08-05	Pap2	D	2	7	86	22	0	No remarks	No remarks
2010-08-05	Pap4	A	0	1	13	0	0	No remarks	No remarks
2010-08-05	Pap4	B	0	0	10	0	0	No remarks	No remarks
2010-08-05	Pap4	C	0	1	19	0	0	No remarks	No remarks
2010-08-05	Pap4	D	0	0	11	0	0	No remarks	No remarks
2010-08-12	Pap1	A	0	0	1	0	0	No remarks	No remarks
2010-08-12	Pap1	B	0	0	6	3	0	No remarks	No remarks
2010-08-12	Pap1	C	0	1	9	12	1	One dry bud from this year	No remarks
2010-08-12	Pap1	D	0	0	0	7	0	No remarks	No remarks
2010-08-12	Pap2	A	0	1	5	48	1	No remarks	No remarks
2010-08-12	Pap2	B	0	2	47	25	1	No remarks	No remarks
2010-08-12	Pap2	C	0	0	10	45	0	No remarks	No remarks
2010-08-12	Pap2	D	0	1	7	44	0	No remarks	No remarks
2010-08-13	Pap3	A	0	2	5	14	0	No remarks	No remarks
2010-08-13	Pap3	B	0	1	23	30	0	No remarks	No remarks
2010-08-13	Pap3	C	0	1	31	19	0	No remarks	No remarks
2010-08-13	Pap3	D	0	0	1	3	0	No remarks	No remarks
2010-08-13	Pap4	A	0	1	1	6	0	No remarks	No remarks
2010-08-13	Pap4	B	0	0	1	7	2	No remarks	No remarks
2010-08-13	Pap4	C	0	0	5	14	0	No remarks	No remarks
2010-08-13	Pap4	D	0	0	3	8	0	No remarks	No remarks
2010-08-19	Pap1	A	0	0	0	2	0	No remarks	No remarks
2010-08-19	Pap1	B	0	0	1	6	0	No remarks	No remarks
2010-08-19	Pap1	C	0	0	7	19	3	2 flowers senesc. with no seeds in se	No remarks
2010-08-19	Pap1	D	0	0	1	12	0	No remarks	No remarks
2010-08-19	Pap2	A	0	9	3	56	3	No remarks	No remarks
2010-08-19	Pap2	B	0	0	9	47	1	No remarks	No remarks
2010-08-19	Pap2	C	0	1	8	47	0	No remarks	No remarks
2010-08-19	Pap2	D	0	2	6	44	0	No remarks	No remarks
2010-08-19	Pap3	A	0	2	4	17	0	No remarks	No remarks
2010-08-19	Pap3	B	0	0	5	48	0	No remarks	No remarks
2010-08-19	Pap3	C	0	0	5	45	1	No remarks	No remarks
2010-08-19	Pap3	D	1	0	1	13	0	No remarks	No remarks
2010-08-19	Pap4	A	0	0	2	13	1	No remarks	No remarks
2010-08-19	Pap4	B	1	0	0	7	3	No remarks	No remarks
2010-08-19	Pap4	C	0	0	3	17	1	No remarks	No remarks
2010-08-19	Pap4	D	0	0	0	11	0	No remarks	No remarks
2010-08-26	Pap1	A	0	0	0	3	0	No remarks	No remarks
2010-08-26	Pap1	B	0	0	0	6	2	LAHH: Open changed from 16	No remarks
2010-08-26	Pap1	C	0	0	5	29	7	No remarks	No remarks
2010-08-26	Pap1	D	0	0	0	15	9	No remarks	No remarks
2010-08-26	Pap2	A	0	0	2	46	2	No remarks	No remarks
2010-08-26	Pap2	B	0	0	2	46	4	No remarks	No remarks
2010-08-26	Pap2	C	0	0	2	50	0	No remarks	No remarks
2010-08-26	Pap2	D	0	0	3	58	1	No remarks	No remarks
2010-08-26	Pap3	A	0	0	4	26	0	No remarks	No remarks
2010-08-26	Pap3	B	0	0	3	46	4	No remarks	No remarks
2010-08-26	Pap3	C	1	0	1	48	3	No remarks	No remarks
2010-08-26	Pap3	D	0	0	1	13	0	No remarks	No remarks
2010-09-02	Pap1	A	0	0	0	3	0	No remarks	No remarks
2010-09-02	Pap1	B	0	0	0	3	0	No remarks	No remarks
2010-09-02	Pap1	C	0	0	0	22	0	No remarks	No remarks
2010-09-02	Pap1	D	0	0	0	14	0	No remarks	No remarks
2010-09-02	Pap2	A	0	0	0	75	0	No remarks	No remarks
2010-09-02	Pap2	B	0	0	3	57	0	No remarks	No remarks
2010-09-02	Pap2	C	0	0	0	95	0	No remarks	No remarks
2010-09-02	Pap2	D	0	0	0	72	0	No remarks	No remarks
2010-09-03	Pap3	A	0	0	2	21	0	Finished	No remarks
2010-09-03	Pap3	B	0	0	1	57	0	Finished	No remarks
2010-09-03	Pap3	C	1	0	1	67	0	No remarks	No remarks
2010-09-03	Pap3	D	0	0	1	13	0	No remarks	No remarks
2010-09-03	Pap4	A	0	0	0	7	0	No remarks	No remarks
2010-09-03	Pap4	B	0	0	0	5	0	No remarks	No remarks
2010-09-03	Pap4	C	0	0	0	20	1	No remarks	No remarks
2010-09-03	Pap4	D	0	0	0	3	1	No remarks	No remarks
2011-06-03	Pap1	A	0	0	0	0	0	No remarks	No remarks
2011-06-03	Pap1	B	0	0	0	0	0	No remarks	No remarks
2011-06-03	Pap1	C	0	0	0	0	0	No remarks	No remarks
2011-06-03	Pap1	D	0	0	0	0	0	No remarks	No remarks
2011-06-09	Pap1	A	1	0	0	0	0	No remarks	No remarks
2011-06-09	Pap1	B	2	0	0	0	0	No remarks	No remarks
2011-06-09	Pap1	C	0	0	0	0	0	No remarks	No remarks
2011-06-09	Pap1	D	2	0	0	0	0	No remarks	No remarks
2011-06-17	Pap1	A	0	0	0	0	0	No remarks	No remarks
2011-06-17	Pap1	B	0	0	0	0	0	No remarks	No remarks
2011-06-17	Pap1	C	10	0	0	0	0	No remarks	No remarks
2011-06-17	Pap1	D	3	0	0	0	0	No remarks	No remarks
2011-06-17	Pap2	A	0	0	0	0	0	No remarks	No remarks
2011-06-17	Pap2	B	0	0	0	0	0	No remarks	No remarks
2011-06-17	Pap2	C	0	0	0	0	0	No remarks	No remarks
2011-06-17	Pap2	D	0	0	0	0	0	No remarks	No remarks
2011-06-17	Pap3	A	0	0	0	0	0	No remarks	No remarks
2011-06-17	Pap3	B	0	0	0	0	0	No remarks	No remarks
2011-06-17	Pap3	C	0	0	0	0	0	No remarks	No remarks
2011-06-17	Pap3	D	0	0	0	0	0	No remarks	No remarks
2011-06-24	Pap1	A	0	0	0	0	0	No remarks	No remarks
2011-06-24	Pap1	B	2	0	0	0	0	No remarks	No remarks
2011-06-24	Pap1	C	10	1	0	0	0	No remarks	No remarks
2011-06-24	Pap1	D	9	1	0	0	0	No remarks	No remarks
2011-06-24	Pap2	A	9	0	0	0	0	No remarks	No remarks
2011-06-24	Pap2	B	7	0	0	0	0	No remarks	No remarks
2011-06-24	Pap2	C	3	0	0	0	0	No remarks	No remarks
2011-06-24	Pap2	D	1	0	0	0	0	No remarks	No remarks
2011-06-24	Pap3	A	1	0	0	0	0	No remarks	No remarks
2011-06-24	Pap3	B	11	0	0	0	0	No remarks	No remarks
2011-06-24	Pap3	C	2	0	0	0	0	No remarks	No remarks
2011-06-24	Pap3	D	4	0	0	0	0	No remarks	No remarks
2011-06-24	Pap4	A	0	0	0	0	0	No remarks	No remarks
2011-06-24	Pap4	B	0	0	0	0	0	No remarks	No remarks
2011-06-24	Pap4	C	0	0	0	0	0	No remarks	No remarks
2011-06-24	Pap4	D	0	0	0	0	0	No remarks	No remarks
2011-07-01	Pap1	A	2	5	0	0	0	No remarks	No remarks
2011-07-01	Pap1	B	3	4	0	0	0	No remarks	No remarks
2011-07-01	Pap1	C	7	20	0	0	0	No remarks	No remarks
2011-07-01	Pap1	D	2	21	0	0	0	No remarks	No remarks
2011-07-01	Pap2	A	16	0	0	0	0	No remarks	No remarks
2011-07-01	Pap2	B	37	0	0	0	0	No remarks	No remarks
2011-07-01	Pap2	C	17	0	0	0	0	No remarks	No remarks
2011-07-01	Pap2	D	29	0	0	0	0	No remarks	No remarks
2011-07-01	Pap3	A	20	0	0	0	0	No remarks	No remarks
2011-07-01	Pap3	B	39	0	0	0	0	No remarks	No remarks
2011-07-01	Pap3	C	41	0	0	0	0	No remarks	No remarks
2011-07-01	Pap3	D	20	0	0	0	0	No remarks	No remarks
2011-07-01	Pap4	A	12	0	0	0	0	No remarks	No remarks
2011-07-01	Pap4	B	12	0	0	0	0	No remarks	No remarks
2011-07-01	Pap4	C	10	0	0	0	0	No remarks	No remarks
2011-07-01	Pap4	D	17	0	0	0	0	No remarks	No remarks
2011-07-08	Pap2	A	6	24	1	0	0	No remarks	No remarks
2011-07-08	Pap2	B	21	16	1	0	0	No remarks	No remarks
2011-07-08	Pap2	C	7	8	0	0	0	No remarks	No remarks
2011-07-08	Pap2	D	11	41	1	0	0	No remarks	No remarks
2011-07-08	Pap3	A	2	10	0	0	0	No remarks	No remarks
2011-07-08	Pap3	B	18	37	1	0	0	No remarks	No remarks
2011-07-08	Pap3	C	11	35	0	0	0	No remarks	No remarks
2011-07-08	Pap3	D	6	3	0	0	0	No remarks	No remarks
2011-07-08	Pap4	A	10	0	0	0	0	No remarks	No remarks
2011-07-08	Pap4	B	10	0	0	0	0	No remarks	No remarks
2011-07-08	Pap4	C	10	0	0	0	0	No remarks	No remarks
2011-07-08	Pap4	D	8	0	0	0	0	No remarks	No remarks
2011-07-15	Pap1	A	0	2	1	1	0	No remarks	No remarks
2011-07-15	Pap1	B	0	6	12	0	0	No remarks	No remarks
2011-07-15	Pap1	C	0	6	24	0	0	No remarks	No remarks
2011-07-15	Pap1	D	0	2	13	0	0	No remarks	No remarks
2011-07-15	Pap2	A	4	22	26	0	0	No remarks	No remarks
2011-07-15	Pap2	B	6	55	19	0	0	No remarks	No remarks
2011-07-15	Pap2	C	3	39	11	0	0	No remarks	No remarks
2011-07-15	Pap2	D	4	37	12	0	1	No remarks	No remarks
2011-07-15	Pap3	A	0	30	4	0	0	No remarks	No remarks
2011-07-15	Pap3	B	0	48	17	1	2	No remarks	No remarks
2011-07-15	Pap3	C	0	64	28	0	4	No remarks	No remarks
2011-07-15	Pap3	D	3	25	0	0	1	No remarks	No remarks
2011-07-15	Pap4	A	5	23	3	0	0	No remarks	No remarks
2011-07-15	Pap4	B	9	8	0	0	0	No remarks	No remarks
2011-07-15	Pap4	C	6	11	1	0	1	No remarks	No remarks
2011-07-15	Pap4	D	3	8	0	0	0	No remarks	No remarks
2011-07-22	Pap1	A	0	0	4	0	0	No remarks	No remarks
2011-07-22	Pap1	B	0	1	10	1	0	No remarks	No remarks
2011-07-22	Pap1	C	0	1	19	8	0	No remarks	No remarks
2011-07-22	Pap1	D	0	2	12	4	0	No remarks	No remarks
2011-07-22	Pap4	A	0	4	9	0	0	No remarks	No remarks
2011-07-22	Pap4	B	1	14	8	0	0	No remarks	No remarks
2011-07-22	Pap4	C	0	21	3	0	0	No remarks	No remarks
2011-07-22	Pap4	D	1	10	9	0	0	No remarks	No remarks
2011-07-29	Pap1	A	0	0	1	1	2	No remarks	No remarks
2011-07-29	Pap1	B	0	1	4	3	0	No remarks	No remarks
2011-07-29	Pap1	C	0	2	4	23	0	No remarks	No remarks
2011-07-29	Pap1	D	0	0	3	16	0	No remarks	No remarks
2011-07-29	Pap2	A	1	3	13	9	0	No remarks	No remarks
2011-07-29	Pap2	B	2	8	49	9	0	No remarks	No remarks
2011-07-29	Pap2	C	0	5	26	1	0	No remarks	No remarks
2011-07-29	Pap2	D	8	7	45	14	0	No remarks	No remarks
2011-07-29	Pap3	A	1	1	20	0	0	No remarks	No remarks
2011-07-29	Pap3	B	1	2	57	1	0	No remarks	No remarks
2011-07-29	Pap3	C	0	1	71	1	0	No remarks	No remarks
2011-07-29	Pap3	D	0	2	23	0	0	No remarks	No remarks
2011-07-29	Pap4	A	1	1	22	0	0	No remarks	No remarks
2011-07-29	Pap4	B	2	1	21	0	0	No remarks	No remarks
2011-07-29	Pap4	C	0	0	14	0	0	No remarks	No remarks
2011-07-29	Pap4	D	1	0	32	0	0	No remarks	No remarks
2011-08-03	Pap2	A	0	1	15	25	0	With string	No remarks
2011-08-03	Pap2	B	0	4	49	42	0	With string	No remarks
2011-08-03	Pap2	C	0	2	8	26	0	With string	No remarks
2011-08-03	Pap2	D	3	3	21	45	0	With string	No remarks
2011-08-05	Pap1	A	0	0	1	1	2	No remarks	No remarks
2011-08-05	Pap1	B	0	0	2	5	0	No remarks	No remarks
2011-08-05	Pap1	C	0	1	1	27	0	No remarks	No remarks
2011-08-05	Pap1	D	0	0	0	16	0	No remarks	No remarks
2011-08-05	Pap2	A	0	1	14	25	0	No remarks	No remarks
2011-08-05	Pap2	B	0	4	31	33	0	No remarks	No remarks
2011-08-05	Pap2	C	0	2	11	29	0	No remarks	No remarks
2011-08-05	Pap2	D	3	3	15	28	0	No remarks	No remarks
2011-08-05	Pap3	A	2	1	8	16	0	No remarks	No remarks
2011-08-05	Pap3	B	0	2	13	35	0	No remarks	No remarks
2011-08-05	Pap3	C	0	1	26	39	0	No remarks	No remarks
